"RespondentID","CollectorID","CompletionTimeMinutes","EndDate","FavorEntryLevel","FavorConventionalSoon","FavorOnlineEducation","FavorAI","FavorCrypto","FavorAmerican","HeardOfUdacity","HeardOfUdemy","HeardOfCoursera","HeardOfPluralsight","HeardOfLynda","Industry","FavorReligion","FavorChristianity","FavorRegulation","SurveyMonkeyAge","SurveyMonkeyIncome","SurveyMonkeyRegion","IsSurveyMonkeyMale","IsSurveyMonkeyFemale","IsSurveyMonkeyUnreportedGender","IsSurveyMonkeyIncomePreferNotDisclose","IsManager","IsUnemployed","IsStem","IsNotStem","IsUnsureStem","IsUnreportedStem","IsMale","IsFemale","ReportedIncome","ReportedAge","IsReportedMale","IsReportedFemale","IsReportedNonbinary","IsUnreportedGender","IsReportedIncomePreferNotDisclose","Education","Ethnicity","ReportedExactAge","Personality_Grit","Covid","State","Personality_Openness","Personality_Conscientiousness","Personality_Extraversion","Personality_Agreeableness","Personality_Neuroticism","Personality_IsInvalid"
"11150892198","249964463","1","11/17/2019 9:52","7","7","8","7","","","0","1","1","0","0","10","1","","9","","","","","","","","0","0","0","1","0","0","0","1","2","","0","1","0","0","0","5","5","26","","","","","","","","",""
"11150909089","249964463","2","11/17/2019 10:08","7","5","10","10","","","0","1","1","0","1","10","1","","8","","","","","","","","0","1","0","1","0","0","0","1","3","","0","1","0","0","0","4","5","27","","","","","","","","",""
"11150908926","249964463","1","11/17/2019 10:08","5","5","5","5","","","0","1","0","0","0","3","4","","4","","","","","","","","1","0","0","1","0","0","1","0","4","","1","0","0","0","0","3","5","26","","","","","","","","",""
"11150897436","249964463","3","11/17/2019 9:57","1","3","6","6","","","0","0","0","0","1","4","5","","7","","","","","","","","0","0","0","1","0","0","0","1","2","","0","1","0","0","0","5","5","23","","","","","","","","",""
"11283785328","252761849","","1/18/2020 15:38","6","6","5","9","","","1","1","1","0","0","6","","","6","","","","0","0","1","0","0","0","","","","","1","0","4","2","1","0","0","0","0","5","2","21","","","","","","","","",""
"11283784442","252761849","1","1/18/2020 15:38","7","8","5","9","","","0","0","1","0","0","2","","","7","","","","0","0","1","0","1","0","","","","","1","0","3","2","1","0","0","0","0","3","5","23","","","","","","","","",""
"11283786568","252761849","2","1/18/2020 15:40","8","9","9","7","","","0","0","0","0","0","2","","","10","","","","0","0","1","0","0","0","","","","","0","1","2","2","0","1","0","0","0","7","5","24","","","","","","","","",""
"11283785794","252761849","1","1/18/2020 15:39","10","10","10","10","","","0","0","0","0","0","11","","","10","","","","0","0","1","0","0","0","","","","","0","1","2","2","0","1","0","0","0","2","5","23","","","","","","","","",""
"11283787056","252761849","4","1/18/2020 15:40","6","4","5","7","","","0","1","1","0","0","11","","","7","","","","0","0","1","0","1","0","","","","","1","0","4","2","1","0","0","0","0","5","5","25","","","","","","","","",""
"11283785495","252761849","2","1/18/2020 15:39","3","5","5","5","","","0","0","1","0","0","2","","","8","","","","0","0","1","0","0","0","","","","","0","1","6","2","0","1","0","0","0","5","5","24","","","","","","","","",""
"11283787341","252761849","4","1/18/2020 15:41","7","8","8","5","","","0","0","0","0","1","10","","","4","","","","0","0","1","0","0","1","","","","","0","1","1","2","0","1","0","0","0","4","3","20","","","","","","","","",""
"11283787560","252761849","2","1/18/2020 15:41","5","5","7","6","","","1","1","1","0","0","2","","","7","","","","0","0","1","0","0","1","","","","","0","1","4","2","0","1","0","0","0","5","4","23","","","","","","","","",""
"11283786608","252761849","4","1/18/2020 15:40","4","4","7","10","","","1","0","1","0","0","10","","","8","","","","0","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0","0","4","5","27","","","","","","","","",""
"11283787552","252761849","1","1/18/2020 15:41","10","9","1","10","","","0","1","0","0","0","10","","","10","","","","0","0","1","0","1","0","","","","","1","0","4","2","1","0","0","0","0","5","5","24","","","","","","","","",""
"11283787538","252761849","1","1/18/2020 15:41","7","5","6","6","","","0","0","0","0","1","1","","","6","","","","0","0","1","0","1","0","","","","","0","1","2","2","0","1","0","0","0","5","4","24","","","","","","","","",""
"11283788425","252761849","2","1/18/2020 15:42","6","7","7","7","","","0","0","0","1","0","3","","","5","","","","0","0","1","0","1","0","","","","","1","0","4","2","1","0","0","0","0","5","5","28","","","","","","","","",""
"11283789076","252761849","3","1/18/2020 15:43","7","9","8","7","","","1","0","0","0","0","5","","","6","","","","0","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0","0","5","5","26","","","","","","","","",""
"11283789272","252761849","2","1/18/2020 15:43","4","6","6","5","","","0","0","1","0","0","10","","","8","","","","0","0","1","0","0","1","","","","","0","1","3","2","0","1","0","0","0","4","5","24","","","","","","","","",""
"11283789285","252761849","3","1/18/2020 15:43","7","4","5","3","","","0","1","0","0","0","11","","","7","","","","0","0","1","0","1","0","","","","","0","1","3","2","0","1","0","0","0","5","3","28","","","","","","","","",""
"11283788940","252761849","2","1/18/2020 15:42","9","8","9","8","","","0","0","1","1","0","8","","","8","","","","0","0","1","0","1","0","","","","","1","0","5","2","1","0","0","0","0","4","5","27","","","","","","","","",""
"11283789428","252761849","1","1/18/2020 15:43","7","5","8","5","","","0","0","0","0","1","11","","","10","","","","0","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0","0","4","2","29","","","","","","","","",""
"11283789707","252761849","1","1/18/2020 15:43","3","2","7","7","","","0","0","0","0","0","8","","","8","","","","0","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0","0","5","5","24","","","","","","","","",""
"11283789727","252761849","1","1/18/2020 15:43","10","7","9","2","","","0","0","1","0","1","8","","","6","","","","0","0","1","0","1","0","","","","","1","0","3","3","1","0","0","0","0","3","5","35","","","","","","","","",""
"11283789757","252761849","2","1/18/2020 15:44","10","9","8","4","","","0","0","1","0","0","11","","","9","","","","0","0","1","0","0","0","","","","","0","1","1","2","0","1","0","0","0","5","3","22","","","","","","","","",""
"11283789780","252761849","1","1/18/2020 15:43","8","7","8","5","","","0","0","0","0","1","9","","","8","","","","0","0","1","0","0","0","","","","","0","1","5","3","0","1","0","0","0","5","5","33","","","","","","","","",""
"11283789236","252761849","2","1/18/2020 15:43","8","7","9","7","","","0","0","0","0","1","4","","","6","","","","0","0","1","0","0","1","","","","","1","0","1","2","1","0","0","0","0","3","2","20","","","","","","","","",""
"11283789696","252761849","2","1/18/2020 15:43","4","5","5","5","","","0","0","1","0","1","5","","","7","","","","0","0","1","0","1","0","","","","","0","1","3","2","0","1","0","0","0","5","5","24","","","","","","","","",""
"11283789950","252761849","2","1/18/2020 15:43","6","9","9","7","","","0","0","0","0","1","12","","","8","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","3","3","27","","","","","","","","",""
"11283789825","252761849","1","1/18/2020 15:43","5","6","9","7","","","0","0","0","0","1","11","","","6","","","","0","0","1","0","0","0","","","","","0","1","3","3","0","1","0","0","0","4","5","37","","","","","","","","",""
"11283790271","252761849","2","1/18/2020 15:44","4","2","7","5","","","1","1","0","0","1","6","","","10","","","","0","0","1","0","0","0","","","","","0","1","2","2","0","1","0","0","0","4","5","28","","","","","","","","",""
"11283790189","252761849","2","1/18/2020 15:44","10","10","10","10","","","0","1","0","0","1","10","","","3","","","","0","0","1","0","1","0","","","","","0","1","4","3","0","1","0","0","0","4","5","34","","","","","","","","",""
"11283790406","252761849","2","1/18/2020 15:44","6","8","8","5","","","0","0","1","0","0","10","","","7","","","","0","0","1","0","0","1","","","","","0","1","4","3","0","1","0","0","0","4","5","38","","","","","","","","",""
"11283790183","252761849","2","1/18/2020 15:44","7","9","10","9","","","0","0","0","0","0","1","","","9","","","","0","0","1","0","0","0","","","","","1","0","1","3","1","0","0","0","0","2","5","40","","","","","","","","",""
"11283790418","252761849","2","1/18/2020 15:44","9","6","7","4","","","0","0","0","0","0","10","","","7","","","","0","0","1","0","1","0","","","","","0","1","3","4","0","1","0","0","0","5","5","46","","","","","","","","",""
"11283789949","252761849","1","1/18/2020 15:43","5","6","8","7","","","0","1","1","0","0","6","","","5","","","","0","0","1","0","0","0","","","","","0","1","3","4","0","1","0","0","0","5","5","47","","","","","","","","",""
"11283790685","252761849","2","1/18/2020 15:44","8","5","3","2","","","1","1","0","0","0","10","","","4","","","","0","0","1","0","0","0","","","","","1","0","4","3","1","0","0","0","0","5","5","32","","","","","","","","",""
"11283790770","252761849","","1/18/2020 15:44","4","7","6","6","","","0","0","0","1","0","2","","","4","","","","0","0","1","0","1","0","","","","","1","0","4","2","1","0","0","0","0","5","5","28","","","","","","","","",""
"11283790824","252761849","2","1/18/2020 15:44","2","5","5","6","","","0","0","0","0","0","10","","","5","","","","0","0","1","0","0","1","","","","","1","0","3","2","1","0","0","0","0","3","5","26","","","","","","","","",""
"11283791237","252761849","2","1/18/2020 15:45","10","7","10","6","","","0","1","0","0","0","10","","","10","","","","0","0","1","0","1","0","","","","","1","0","4","4","1","0","0","0","0","4","5","57","","","","","","","","",""
"11283791170","252761849","2","1/18/2020 15:45","5","1","1","3","","","0","0","1","0","0","2","","","1","","","","0","0","1","0","0","0","","","","","0","1","5","2","0","1","0","0","0","4","5","24","","","","","","","","",""
"11283791281","252761849","1","1/18/2020 15:45","10","8","9","6","","","0","1","1","0","1","11","","","4","","","","0","0","1","0","1","0","","","","","1","0","2","2","1","0","0","0","0","3","5","21","","","","","","","","",""
"11283791041","252761849","3","1/18/2020 15:45","2","2","7","2","","","0","0","0","0","1","6","","","2","","","","0","0","1","0","1","0","","","","","1","0","8","4","1","0","0","0","0","5","4","51","","","","","","","","",""
"11283791347","252761849","2","1/18/2020 15:45","7","9","6","8","","","1","0","0","0","0","2","","","8","","","","0","0","1","0","1","0","","","","","1","0","3","2","1","0","0","0","0","7","5","29","","","","","","","","",""
"11283791364","252761849","3","1/18/2020 15:45","8","10","10","9","","","0","1","1","0","1","5","","","6","","","","0","0","1","0","1","0","","","","","0","1","4","3","0","1","0","0","0","3","3","41","","","","","","","","",""
"11283791669","252761849","1","1/18/2020 15:45","9","9","8","7","","","0","1","0","0","0","11","","","6","","","","0","0","1","0","1","0","","","","","1","0","5","4","1","0","0","0","0","4","5","53","","","","","","","","",""
"11283791603","252761849","3","1/18/2020 15:45","7","9","10","5","","","0","0","0","0","1","11","","","5","","","","0","0","1","0","1","0","","","","","1","0","4","4","1","0","0","0","0","5","4","50","","","","","","","","",""
"11283792063","252761849","2","1/18/2020 15:46","9","9","8","8","","","0","1","0","0","0","12","","","8","","","","0","0","1","0","0","0","","","","","1","0","3","3","1","0","0","0","0","7","5","38","","","","","","","","",""
"11283792125","252761849","3","1/18/2020 15:46","10","6","9","5","","","0","0","0","0","0","10","","","10","","","","0","0","1","0","0","1","","","","","1","0","3","4","1","0","0","0","0","4","5","45","","","","","","","","",""
"11283790947","252761849","2","1/18/2020 15:45","8","8","7","6","","","0","0","0","0","1","7","","","4","","","","0","0","1","0","1","0","","","","","0","1","9","3","0","1","0","0","0","5","5","41","","","","","","","","",""
"11283792406","252761849","1","1/18/2020 15:46","7","6","8","3","","","0","0","1","0","1","11","","","10","","","","0","0","1","0","0","0","","","","","0","1","5","2","0","1","0","0","0","5","5","23","","","","","","","","",""
"11283792847","252761849","2","1/18/2020 15:47","10","6","6","9","","","0","1","1","0","1","12","","","8","","","","0","0","1","0","1","0","","","","","1","0","3","4","1","0","0","0","0","5","5","53","","","","","","","","",""
"11283792357","252761849","3","1/18/2020 15:46","9","10","10","8","","","0","0","1","0","0","6","","","10","","","","0","0","1","0","1","0","","","","","0","1","4","5","0","1","0","0","0","8","5","61","","","","","","","","",""
"11283793811","252761849","2","1/18/2020 15:48","7","8","10","8","","","0","1","0","0","0","10","","","10","","","","0","0","1","0","0","0","","","","","0","1","3","4","0","1","0","0","0","3","5","48","","","","","","","","",""
"11283792903","252761849","8","1/18/2020 15:47","8","7","8","8","","","0","0","0","0","1","11","","","8","","","","0","0","1","0","0","0","","","","","1","0","6","2","1","0","0","0","0","4","5","23","","","","","","","","",""
"11283793812","252761849","2","1/18/2020 15:48","10","10","10","8","","","1","0","0","0","0","10","","","7","","","","0","0","1","0","1","0","","","","","0","1","5","4","0","1","0","0","0","4","5","53","","","","","","","","",""
"11283792463","252761849","3","1/18/2020 15:46","7","5","5","9","","","0","1","1","0","1","6","","","5","","","","0","0","1","0","1","0","","","","","1","0","4","4","1","0","0","0","0","5","5","51","","","","","","","","",""
"11283794109","252761849","1","1/18/2020 15:48","7","6","8","10","","","1","1","0","0","1","8","","","5","","","","0","0","1","0","1","0","","","","","1","0","4","3","1","0","0","0","0","5","5","33","","","","","","","","",""
"11283794113","252761849","1","1/18/2020 15:48","2","5","8","7","","","1","0","1","0","0","10","","","6","","","","0","0","1","0","1","0","","","","","0","1","3","2","0","1","0","0","0","5","5","25","","","","","","","","",""
"11283794374","252761849","2","1/18/2020 15:48","8","7","8","5","","","0","1","0","0","0","10","","","6","","","","0","0","1","0","0","1","","","","","1","0","8","4","1","0","0","0","0","5","5","58","","","","","","","","",""
"11283794422","252761849","3","1/18/2020 15:48","8","9","8","7","","","1","1","1","0","0","2","","","5","","","","0","0","1","0","1","0","","","","","1","0","4","2","1","0","0","0","0","5","5","27","","","","","","","","",""
"11283793879","252761849","2","1/18/2020 15:48","5","8","9","1","","","0","0","1","0","0","2","","","4","","","","0","0","1","0","0","0","","","","","0","1","7","4","0","1","0","0","0","4","5","48","","","","","","","","",""
"11283794121","252761849","1","1/18/2020 15:48","10","9","9","8","","","0","1","1","0","0","6","","","9","","","","0","0","1","0","1","0","","","","","1","0","5","3","1","0","0","0","0","5","5","39","","","","","","","","",""
"11283795014","252761849","4","1/18/2020 15:49","5","5","7","8","","","0","0","0","0","0","2","","","7","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","4","5","24","","","","","","","","",""
"11283794795","252761849","3","1/18/2020 15:49","10","5","8","10","","","1","0","0","0","0","10","","","3","","","","0","0","1","0","0","0","","","","","0","1","4","5","0","1","0","0","0","3","5","60","","","","","","","","",""
"11283795548","252761849","8","1/18/2020 15:50","7","6","7","5","","","0","1","0","0","0","10","","","5","","","","0","0","1","0","0","1","","","","","0","1","3","4","0","1","0","0","0","3","5","55","","","","","","","","",""
"11283794570","252761849","5","1/18/2020 15:49","7","4","7","8","","","0","0","1","0","1","4","","","8","","","","0","0","1","0","1","0","","","","","0","1","3","3","0","1","0","0","0","5","5","37","","","","","","","","",""
"11283795623","252761849","2","1/18/2020 15:50","7","6","8","8","","","0","0","0","0","1","10","","","8","","","","0","0","1","0","0","1","","","","","1","0","6","2","1","0","0","0","0","3","5","21","","","","","","","","",""
"11283795479","252761849","8","1/18/2020 15:50","9","4","6","3","","","0","1","1","0","1","6","","","5","","","","0","0","1","0","1","0","","","","","1","0","4","3","1","0","0","0","0","5","5","36","","","","","","","","",""
"11283795611","252761849","2","1/18/2020 15:50","7","9","10","5","","","1","0","1","0","0","6","","","9","","","","0","0","1","0","0","0","","","","","0","1","5","3","0","1","0","0","0","4","5","34","","","","","","","","",""
"11283796595","252761849","2","1/18/2020 15:51","4","10","10","6","","","1","1","1","0","0","11","","","7","","","","0","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0","0","3","5","24","","","","","","","","",""
"11283795813","252761849","2","1/18/2020 15:50","7","7","9","7","","","1","1","1","0","1","10","","","8","","","","0","0","1","0","0","0","","","","","0","1","5","3","0","1","0","0","0","5","5","36","","","","","","","","",""
"11283796003","252761849","1","1/18/2020 15:50","7","3","10","9","","","1","1","1","0","0","11","","","10","","","","0","0","1","0","0","0","","","","","1","0","3","3","1","0","0","0","0","5","5","37","","","","","","","","",""
"11283796980","252761849","2","1/18/2020 15:51","10","10","10","9","","","0","1","1","0","0","11","","","9","","","","0","0","1","0","0","0","","","","","0","1","2","4","0","1","0","0","0","4","5","46","","","","","","","","",""
"11283796575","252761849","1","1/18/2020 15:51","6","6","6","6","","","1","1","1","1","1","5","","","5","","","","0","0","1","0","1","0","","","","","1","0","2","2","1","0","0","0","0","6","3","23","","","","","","","","",""
"11283797272","252761849","4","1/18/2020 15:51","8","10","10","8","","","0","1","1","0","1","11","","","7","","","","0","0","1","0","1","0","","","","","0","1","4","3","0","1","0","0","0","6","4","40","","","","","","","","",""
"11283796752","252761849","2","1/18/2020 15:51","8","10","10","10","","","0","1","0","0","1","8","","","8","","","","0","0","1","0","1","0","","","","","0","1","3","2","0","1","0","0","0","4","1","25","","","","","","","","",""
"11283797550","252761849","4","1/18/2020 15:52","7","6","7","7","","","0","0","0","0","1","5","","","5","","","","0","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0","0","6","3","22","","","","","","","","",""
"11283797501","252761849","1","1/18/2020 15:52","10","5","7","10","","","0","0","0","0","0","10","","","8","","","","0","0","1","0","0","0","","","","","1","0","3","3","1","0","0","0","0","3","5","37","","","","","","","","",""
"11283797835","252761849","1","1/18/2020 15:52","9","6","9","10","","","0","0","1","0","0","4","","","5","","","","0","0","1","0","1","0","","","","","1","0","4","2","1","0","0","0","0","5","3","28","","","","","","","","",""
"11283798620","252761849","11","1/18/2020 15:53","10","10","7","7","","","0","1","0","0","1","10","","","7","","","","0","0","1","0","0","0","","","","","0","1","2","4","0","1","0","0","0","4","5","56","","","","","","","","",""
"11283799123","252761849","3","1/18/2020 15:54","6","7","8","6","","","0","0","0","0","0","7","","","9","","","","0","0","1","0","0","0","","","","","0","1","2","4","0","1","0","0","0","7","5","58","","","","","","","","",""
"11283798313","252761849","3","1/18/2020 15:53","10","8","8","6","","","0","0","0","0","1","5","","","7","","","","0","0","1","0","0","0","","","","","0","1","3","4","0","1","0","0","0","5","5","60","","","","","","","","",""
"11283799574","252761849","2","1/18/2020 15:54","10","10","10","8","","","0","1","0","0","1","5","","","4","","","","0","0","1","0","0","0","","","","","0","1","3","3","0","1","0","0","0","4","3","39","","","","","","","","",""
"11283798644","252761849","10","1/18/2020 15:53","7","8","8","8","","","0","0","1","0","0","5","","","8","","","","0","0","1","0","1","0","","","","","0","1","3","2","0","1","0","0","0","8","3","25","","","","","","","","",""
"11283799683","252761849","4","1/18/2020 15:54","8","9","7","7","","","0","1","1","0","0","6","","","9","","","","0","0","1","0","1","0","","","","","1","0","8","3","1","0","0","0","0","5","5","36","","","","","","","","",""
"11283799747","252761849","3","1/18/2020 15:54","7","3","8","8","","","0","1","1","0","0","12","","","4","","","","0","0","1","0","0","0","","","","","1","0","2","3","1","0","0","0","0","5","5","37","","","","","","","","",""
"11283801788","252761849","2","1/18/2020 15:57","7","8","9","6","","","1","1","0","0","1","6","","","7","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","3","4","23","","","","","","","","",""
"11283800173","252761849","2","1/18/2020 15:55","7","5","9","8","","","0","0","1","0","0","6","","","10","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","2","5","26","","","","","","","","",""
"11283801962","252761849","1","1/18/2020 15:57","9","10","7","6","","","1","1","1","0","0","10","","","5","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","5","5","29","","","","","","","","",""
"11283802005","252761849","2","1/18/2020 15:57","10","10","10","5","","","0","0","1","0","1","10","","","6","","","","0","0","1","0","0","0","","","","","0","1","2","2","0","1","0","0","0","4","2","26","","","","","","","","",""
"11283802012","252761849","2","1/18/2020 15:57","5","3","4","8","","","0","0","1","0","0","5","","","5","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","5","5","24","","","","","","","","",""
"11283801432","252761849","2","1/18/2020 15:56","8","7","10","4","","","0","0","1","1","1","1","","","3","","","","0","0","1","0","1","0","","","","","1","0","3","2","1","0","0","0","0","4","5","19","","","","","","","","",""
"11283802756","252761849","5","1/18/2020 15:58","3","4","6","8","","","1","1","1","1","1","6","","","3","","","","0","0","1","0","0","0","","","","","1","0","5","2","1","0","0","0","0","7","5","100","","","","","","","","",""
"11283803040","252761849","1","1/18/2020 15:58","9","9","9","9","","","0","1","1","0","1","6","","","1","","","","0","0","1","0","0","0","","","","","1","0","2","2","1","0","0","0","0","3","5","25","","","","","","","","",""
"11283802933","252761849","3","1/18/2020 15:58","7","5","8","6","","","1","1","1","0","0","2","","","6","","","","0","0","1","0","1","0","","","","","1","0","4","2","1","0","0","0","0","5","5","65","","","","","","","","",""
"11283803183","252761849","2","1/18/2020 15:58","7","9","7","7","","","0","1","0","0","1","1","","","7","","","","0","0","1","0","0","0","","","","","1","0","2","2","1","0","0","0","0","5","4","27","","","","","","","","",""
"11283803903","252761849","3","1/18/2020 15:59","5","4","6","7","","","1","0","0","0","0","6","","","8","","","","0","0","1","0","0","0","","","","","1","0","5","3","1","0","0","0","0","5","5","36","","","","","","","","",""
"11283803934","252761849","3","1/18/2020 15:59","6","6","10","2","","","1","0","1","0","1","6","","","10","","","","0","0","1","0","1","0","","","","","0","0","3","3","0","0","1","0","0","5","5","23","","","","","","","","",""
"11283804619","252761849","4","1/18/2020 16:00","7","7","8","9","","","0","0","0","0","1","5","","","8","","","","0","0","1","0","0","1","","","","","0","1","3","5","0","1","0","0","0","3","5","68","","","","","","","","",""
"11283804159","252761849","2","1/18/2020 15:59","9","10","9","8","","","1","0","1","0","0","6","","","6","","","","0","0","1","0","0","0","","","","","0","1","4","3","0","1","0","0","0","4","5","31","","","","","","","","",""
"11283801418","252761849","2","1/18/2020 15:56","7","6","6","6","","","1","1","1","1","1","6","","","8","","","","0","0","1","0","1","0","","","","","1","0","5","2","1","0","0","0","0","5","5","25","","","","","","","","",""
"11283806035","252761849","2","1/18/2020 16:01","10","4","7","6","","","1","0","1","0","0","2","","","9","","","","0","0","1","0","0","0","","","","","1","0","2","2","1","0","0","0","0","4","5","25","","","","","","","","",""
"11283805076","252761849","1","1/18/2020 16:00","6","6","8","8","","","1","1","1","0","0","6","","","5","","","","0","0","1","0","1","0","","","","","1","0","3","2","1","0","0","0","0","5","4","25","","","","","","","","",""
"11283806873","252761849","2","1/18/2020 16:02","7","3","9","10","","","0","0","0","0","0","10","","","8","","","","0","0","1","0","0","1","","","","","1","0","4","2","1","0","0","0","0","4","5","27","","","","","","","","",""
"11283807460","252761849","1","1/18/2020 16:03","8","6","7","7","","","1","0","1","0","0","10","","","6","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","3","4","25","","","","","","","","",""
"11283807793","252761849","2","1/18/2020 16:03","8","4","8","5","","","0","1","1","0","0","5","","","6","","","","0","0","1","0","0","0","","","","","0","1","4","2","0","1","0","0","0","6","5","22","","","","","","","","",""
"11283807429","252761849","2","1/18/2020 16:03","5","3","7","4","","","0","0","0","0","0","4","","","6","","","","0","0","1","0","0","0","","","","","0","1","2","2","0","1","0","0","0","5","2","24","","","","","","","","",""
"11283808245","252761849","2","1/18/2020 16:04","10","5","10","10","","","0","1","1","0","0","8","","","1","","","","0","0","1","0","0","0","","","","","1","0","7","2","1","0","0","0","0","5","5","25","","","","","","","","",""
"11283808258","252761849","2","1/18/2020 16:04","7","7","8","5","","","1","0","1","0","0","8","","","10","","","","0","0","1","0","1","0","","","","","1","0","5","3","1","0","0","0","0","5","4","30","","","","","","","","",""
"11283808281","252761849","2","1/18/2020 16:04","9","5","10","5","","","1","0","0","0","1","11","","","10","","","","0","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0","0","5","4","23","","","","","","","","",""
"11283809198","252761849","2","1/18/2020 16:05","10","10","10","10","","","1","1","1","1","1","6","","","10","","","","0","0","1","0","1","0","","","","","1","0","4","3","1","0","0","0","0","5","2","37","","","","","","","","",""
"11283808648","252761849","2","1/18/2020 16:04","3","2","7","3","","","0","0","1","0","0","2","","","10","","","","0","0","1","0","0","0","","","","","0","0","2","3","0","0","1","0","0","7","5","39","","","","","","","","",""
"11283803118","252761849","1","1/18/2020 15:58","7","7","7","7","","","1","1","1","0","1","6","","","9","","","","0","0","1","0","0","0","","","","","1","0","","2","1","0","0","0","1","4","3","25","","","","","","","","",""
"11283808841","252761849","3","1/18/2020 16:04","9","9","8","8","","","0","0","0","0","1","10","","","9","","","","0","0","1","0","0","0","","","","","0","1","4","3","0","1","0","0","0","3","5","43","","","","","","","","",""
"11283808840","252761849","1","1/18/2020 16:04","6","3","6","5","","","0","0","0","0","0","10","","","10","","","","0","0","1","0","0","0","","","","","1","0","2","2","1","0","0","0","0","5","5","29","","","","","","","","",""
"11283810918","252761849","4","1/18/2020 16:07","6","8","7","8","","","1","1","0","0","0","11","","","7","","","","0","0","1","0","0","0","","","","","1","0","3","5","1","0","0","0","0","3","5","72","","","","","","","","",""
"11283810948","252761849","2","1/18/2020 16:07","8","7","10","10","","","1","1","0","0","0","11","","","6","","","","0","0","1","0","0","0","","","","","0","1","2","4","0","1","0","0","0","4","3","56","","","","","","","","",""
"11283811452","252761849","1","1/18/2020 16:07","8","7","9","7","","","0","0","1","0","1","2","","","5","","","","0","0","1","0","0","0","","","","","1","0","3","2","1","0","0","0","0","4","4","21","","","","","","","","",""
"11283809795","252761849","2","1/18/2020 16:05","9","10","4","1","","","1","0","0","0","0","2","","","4","","","","0","0","1","0","0","0","","","","","0","1","5","2","0","1","0","0","0","5","5","26","","","","","","","","",""
"11283811046","252761849","2","1/18/2020 16:07","7","5","7","7","","","0","1","1","0","1","10","","","8","","","","0","0","1","0","0","0","","","","","0","1","1","2","0","1","0","0","0","5","5","21","","","","","","","","",""
"11283811681","252761849","1","1/18/2020 16:07","6","6","6","10","","","1","1","1","0","1","6","","","8","","","","0","0","1","0","1","0","","","","","1","0","5","4","1","0","0","0","0","4","3","45","","","","","","","","",""
"11283812124","252761849","1","1/18/2020 16:08","3","5","5","4","","","0","0","1","0","0","5","","","8","","","","0","0","1","0","0","1","","","","","1","0","3","2","1","0","0","0","0","6","5","27","","","","","","","","",""
"11283812840","252761849","2","1/18/2020 16:09","7","6","8","7","","","1","1","1","0","0","10","","","5","","","","0","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0","0","4","5","47","","","","","","","","",""
"11283812058","252761849","1","1/18/2020 16:08","8","7","9","6","","","0","0","1","0","1","11","","","4","","","","0","0","1","0","1","0","","","","","1","0","3","2","1","0","0","0","0","4","5","25","","","","","","","","",""
"11283814632","252761849","2","1/18/2020 16:11","5","4","3","3","","","0","0","0","0","0","5","","","2","","","","0","0","1","0","0","1","","","","","0","1","2","2","0","1","0","0","0","6","5","24","","","","","","","","",""
"11283815494","252761849","2","1/18/2020 16:12","8","10","6","4","","","0","1","1","1","1","10","","","4","","","","0","0","1","0","0","0","","","","","1","0","3","3","1","0","0","0","0","4","6","33","","","","","","","","",""
"11283814206","252761849","25","1/18/2020 16:10","8","7","7","8","","","0","1","1","0","0","6","","","8","","","","0","0","1","0","0","0","","","","","1","0","4","3","1","0","0","0","0","5","5","39","","","","","","","","",""
"11283815799","252761849","2","1/18/2020 16:12","7","7","5","5","","","1","1","1","0","0","11","","","5","","","","0","0","1","0","1","0","","","","","1","0","3","2","1","0","0","0","0","4","2","25","","","","","","","","",""
"11283815749","252761849","4","1/18/2020 16:12","8","10","5","5","","","0","0","0","0","1","5","","","8","","","","0","0","1","0","0","1","","","","","0","1","2","5","0","1","0","0","0","5","5","69","","","","","","","","",""
"11283816135","252761849","7","1/18/2020 16:12","10","6","6","6","","","0","1","1","1","0","5","","","6","","","","0","0","1","0","1","0","","","","","1","0","6","2","1","0","0","0","0","8","3","25","","","","","","","","",""
"11283818176","252761849","2","1/18/2020 16:14","9","8","8","8","","","0","0","0","0","1","10","","","7","","","","0","0","1","0","0","0","","","","","0","1","4","3","0","1","0","0","0","4","5","37","","","","","","","","",""
"11283815424","252761849","3","1/18/2020 16:11","6","7","8","7","","","1","0","0","0","0","5","","","7","","","","0","0","1","0","1","0","","","","","1","0","6","2","1","0","0","0","0","6","5","25","","","","","","","","",""
