Respondent ID,Collector ID,End Date,FavorEntryLevel,FavorConventionalSoon,FavorOnlineEducation,FavorAI,HeardOfUdacity,HeardOfUdemy,HeardOfCoursera,HeardOfPluralsight,HeardOfLynda,Industry,FavorRegulation,ReportedIncome,ReportedAge,ReportedExactAge,Education,Ethnicity,SurveyMonkeyAge,SurveyMonkeyIncome,SurveyMonkeyRegion,IsReportedMale,IsReportedFemale,IsReportedNonbinary,IsUnreportedGender,IsReportedIncomePreferNotDisclose,IsSurveyMonkeyMale,IsSurveyMonkeyFemale,IsSurveyMonkeyUnreportedGender,IsSurveyMonkeyIncomePreferNotDisclose,IsManager,IsUnemployed,IsMale,IsFemale
10988883416,246137921,9/12/2019 16:16,10,8,10,8,1,1,1,1,1,6,7,,2,0,5,6,,,,1,0,0,0,1,0,0,1,0,1,0,1,0
10988876033,246137921,9/12/2019 16:13,10,5,10,6,1,1,1,1,1,4,6,,3,30,7,2,,,,0,0,1,0,1,0,0,1,0,0,0,0,0
10988532750,246137921,9/12/2019 14:13,10,9,8,10,0,0,0,0,0,4,9,10,2,29,7,2,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10988531325,246137921,9/12/2019 14:12,8,6,8,8,0,0,1,0,0,4,8,10,3,39,7,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10988482202,246137921,9/12/2019 13:54,10,7,10,5,1,1,1,1,1,6,4,7,4,98,6,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10988478886,246137921,9/12/2019 13:53,1,1,5,8,1,1,1,0,1,4,5,10,3,33,7,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10988456274,246137921,9/12/2019 13:44,7,4,10,6,1,1,1,1,1,6,8,6,2,23,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10986015910,246137921,9/11/2019 16:30,3,4,3,5,1,0,0,1,1,6,7,8,3,40,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10985951102,246137921,9/11/2019 16:02,10,1,7,7,1,1,1,1,0,6,10,,2,29,5,6,,,,0,0,1,0,1,0,0,1,0,0,0,0,0
10984823961,246137921,9/11/2019 9:03,7,8,9,10,0,1,1,1,0,6,8,4,3,33,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10984809008,246137921,9/11/2019 8:57,5,4,7,7,0,0,1,0,0,4,6,10,3,33,7,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10983587294,246137921,9/10/2019 19:13,6,7,6,5,1,1,1,0,1,4,5,5,2,24,5,4,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10983527762,246137921,9/10/2019 18:39,10,7,10,6,1,1,1,0,1,4,4,8,3,34,6,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10983515573,246137921,9/10/2019 18:32,7,9,10,6,1,1,1,1,1,6,10,6,2,23,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10983510622,246137921,9/10/2019 18:29,10,7,10,8,0,0,1,0,0,4,10,10,3,44,7,6,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10983378921,246137921,9/10/2019 17:25,7,3,6,6,1,1,1,0,1,4,7,9,2,28,5,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10983338293,246137921,9/10/2019 17:09,10,5,8,5,0,1,1,0,1,4,8,10,2,29,6,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10983311714,246137921,9/10/2019 16:58,6,8,8,6,0,0,0,0,0,4,4,4,3,31,6,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10983258504,246137921,9/10/2019 16:38,7,4,4,4,1,1,1,0,0,6,8,10,3,35,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10983239174,246137921,9/10/2019 16:30,7,4,3,8,0,0,0,0,0,4,7,6,2,25,5,2,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10983209531,246137921,9/10/2019 16:19,4,6,2,6,0,0,0,0,0,6,5,6,3,30,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10983207959,246137921,9/10/2019 16:19,9,5,10,10,1,0,1,1,1,6,7,7,2,25,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10983195210,246137921,9/10/2019 16:14,8,3,8,8,1,1,1,0,1,4,10,5,2,24,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10983185724,246137921,9/10/2019 16:10,2,8,4,4,0,0,0,0,1,4,2,5,3,35,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10983159872,246137921,9/10/2019 16:01,8,10,6,3,0,0,0,0,0,4,7,5,2,24,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10983151357,246137921,9/10/2019 15:57,8,6,7,9,1,1,1,1,1,6,6,5,2,22,7,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10983149927,246137921,9/10/2019 15:57,7,4,8,6,1,1,1,1,1,6,10,10,2,26,7,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10983147087,246137921,9/10/2019 15:56,8,9,6,6,1,1,1,0,0,6,9,10,3,34,7,3,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10983145835,246137921,9/10/2019 15:55,3,3,5,5,0,0,0,0,0,4,9,10,2,25,5,6,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10717736271,233176325,5/9/2019 3:18,10,7,3,7,0,0,0,0,1,10,10,2,3,34,1,4,3,3,9,1,0,0,0,0,1,0,0,0,0,1,1,0
10717731616,233176325,5/9/2019 3:14,10,10,10,10,1,1,1,0,1,6,6,4,3,37,5,5,3,5,3,1,0,0,0,0,1,0,0,0,1,0,1,0
10717729195,233176325,5/9/2019 3:13,8,8,8,8,1,1,0,1,0,11,8,3,2,25,5,2,2,3,9,1,0,0,0,0,1,0,0,0,1,0,1,0
10717724827,233176325,5/9/2019 3:09,8,10,7,6,0,1,1,0,1,10,6,1,2,22,3,5,2,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1
10717723858,233176325,5/9/2019 3:09,8,6,10,5,0,0,0,1,0,5,7,1,3,33,4,5,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,1
10717723453,233176325,5/9/2019 3:08,8,7,2,2,0,0,0,0,0,10,5,2,2,21,4,5,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1
10717723209,233176325,5/9/2019 3:08,10,6,4,7,0,0,0,0,1,2,4,3,3,36,4,5,3,3,6,0,1,0,0,0,0,1,0,0,0,0,0,1
10717722712,233176325,5/9/2019 3:08,10,6,7,8,0,0,0,0,1,10,7,3,2,21,4,2,2,3,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10717719259,233176325,5/9/2019 3:05,6,6,6,4,0,1,0,0,0,10,1,2,3,38,5,5,3,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1
10717719164,233176325,5/9/2019 3:05,9,7,8,9,0,1,1,0,1,2,8,5,3,33,6,2,3,2,5,0,1,0,0,0,0,1,0,0,1,0,0,1
10717717880,233176325,5/9/2019 3:04,6,4,3,8,0,0,0,0,1,7,9,1,2,22,6,5,2,1,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10717716770,233176325,5/9/2019 3:03,9,5,1,1,0,1,0,0,0,11,9,2,3,39,3,5,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10717637241,233176325,5/9/2019 1:54,10,10,10,5,0,1,1,0,0,6,5,4,3,31,4,6,3,3,2,1,0,0,0,0,1,0,0,0,1,0,1,0
10717496786,233176325,5/8/2019 23:39,9,3,1,1,0,1,0,0,0,11,3,4,4,61,3,5,5,4,9,0,1,0,0,0,0,1,0,0,0,1,0,1
10717496472,233176325,5/8/2019 23:39,6,1,4,4,0,0,0,0,1,11,5,,5,64,3,5,5,,3,0,1,0,0,1,0,1,0,1,0,0,0,1
10717496261,233176325,5/8/2019 23:39,6,1,4,1,0,0,0,0,0,11,4,5,4,54,3,4,4,5,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10717495805,233176325,5/8/2019 23:38,8,10,10,5,0,0,0,0,0,5,4,5,4,57,5,5,4,5,3,0,1,0,0,0,0,1,0,0,0,0,0,1
10717495718,233176325,5/8/2019 23:38,10,10,1,10,0,0,0,0,1,5,10,1,4,49,4,1,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10717494359,233176325,5/8/2019 23:37,9,7,10,8,0,0,0,0,0,5,9,3,5,73,8,5,5,3,8,0,1,0,0,0,0,1,0,0,0,1,0,1
10717493809,233176325,5/8/2019 23:36,8,5,9,8,0,0,0,0,0,12,8,3,4,48,5,2,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10717493208,233176325,5/8/2019 23:36,7,6,8,4,0,0,0,0,1,5,8,4,5,61,5,5,5,4,3,0,1,0,0,0,0,1,0,0,1,0,0,1
10717492991,233176325,5/8/2019 23:36,10,10,10,10,0,0,0,0,1,10,1,8,4,55,5,5,4,7,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10717490209,233176325,5/8/2019 23:33,7,4,6,5,0,0,0,0,0,2,6,4,5,88,7,5,5,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1
10717489671,233176325,5/8/2019 23:33,10,10,10,10,0,0,1,0,0,4,10,9,3,38,2,4,4,10,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10717486687,233176325,5/8/2019 23:30,4,6,1,5,1,1,1,0,0,5,4,2,4,48,2,5,4,2,9,1,0,0,0,0,0,1,0,0,0,0,1,1
10717475792,233176325,5/8/2019 23:21,6,7,8,1,0,0,0,0,0,10,1,2,4,50,3,6,4,2,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10717451851,233176325,5/8/2019 23:01,5,4,6,1,0,0,0,0,1,2,10,6,4,60,7,5,5,6,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10717431176,233176325,5/8/2019 22:44,3,2,4,4,0,1,0,0,0,5,4,3,4,57,3,5,4,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1
10717416746,233176325,5/8/2019 22:34,7,10,10,10,0,0,0,0,0,11,10,6,4,56,4,3,4,6,3,1,0,0,0,0,1,0,0,0,0,0,1,0
10717367562,233176325,5/8/2019 21:58,10,10,7,7,1,0,0,0,0,10,8,3,4,54,4,5,4,3,6,0,1,0,0,0,0,1,0,0,0,1,0,1
10717324752,233176325,5/8/2019 21:28,8,6,8,7,1,1,1,1,1,6,8,7,3,31,6,5,3,7,8,1,0,0,0,0,1,0,0,0,1,0,1,0
10717255890,233176325,5/8/2019 20:41,5,6,9,5,0,0,0,0,0,4,7,5,4,45,5,3,4,4,7,0,1,0,0,0,0,1,0,0,0,0,0,1
10717249034,233176325,5/8/2019 20:37,6,5,1,4,0,0,0,0,0,10,6,4,4,50,5,5,4,3,4,1,0,0,0,0,1,0,0,0,1,0,1,0
10717218827,233176325,5/8/2019 20:17,5,7,5,5,1,1,1,0,0,7,4,6,3,30,5,6,3,8,8,0,0,1,0,0,1,0,0,0,1,0,1,0
10717208798,233176325,5/8/2019 20:11,6,5,6,7,0,0,0,0,1,11,8,3,3,38,5,3,3,3,6,0,1,0,0,0,1,0,0,0,1,0,1,1
10717195448,233176325,5/8/2019 20:03,10,10,10,1,0,0,0,0,0,10,1,1,2,21,4,5,2,1,9,1,0,0,0,0,1,0,0,0,0,1,1,0
10717170597,233176325,5/8/2019 19:49,9,5,8,6,1,0,0,0,0,6,7,3,2,28,5,3,2,3,3,1,0,0,0,0,1,0,0,0,1,0,1,0
10717159915,233176325,5/8/2019 19:43,1,1,1,1,0,0,0,0,1,10,1,6,4,54,5,3,4,4,5,0,1,0,0,0,0,1,0,0,1,0,0,1
10717148607,233176325,5/8/2019 19:37,1,1,5,5,0,0,1,0,1,10,7,7,2,29,7,5,3,6,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10717146478,233176325,5/8/2019 19:35,1,1,1,1,0,0,1,0,0,5,1,,2,18,4,6,2,,9,1,0,0,0,1,1,0,0,1,0,1,1,0
10717126128,233176325,5/8/2019 19:23,10,10,9,6,0,0,0,0,1,8,10,4,2,24,5,5,2,4,5,0,1,0,0,0,0,1,0,0,1,0,0,1
10717121773,233176325,5/8/2019 19:20,10,8,7,6,1,0,0,0,1,6,7,1,1,17,3,5,2,,5,1,0,0,0,0,1,0,0,1,0,0,1,0
10717119472,233176325,5/8/2019 19:19,7,1,3,2,0,0,0,0,0,2,8,6,4,49,7,6,4,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0
10717114829,233176325,5/8/2019 19:16,1,1,4,3,1,0,0,0,0,3,3,5,1,35,4,5,3,3,1,0,1,0,0,0,1,0,0,0,1,0,1,1
10717096087,233176325,5/8/2019 19:06,5,4,5,5,0,0,0,0,1,2,6,3,2,24,5,3,2,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0
10717094268,233176325,5/8/2019 19:05,10,1,10,6,1,0,1,0,1,4,5,4,2,24,5,6,2,3,7,0,1,0,0,0,0,1,0,0,1,0,0,1
10717066341,233176325,5/8/2019 18:49,6,5,10,9,0,0,0,0,0,10,5,1,2,24,4,6,2,3,9,0,1,0,0,0,0,1,0,0,0,1,0,1
10717061144,233176325,5/8/2019 18:46,5,5,8,4,0,1,0,0,0,7,4,6,3,37,4,3,3,,9,1,0,0,0,0,1,0,0,1,1,0,1,0
10717044408,233176325,5/8/2019 18:37,10,8,10,9,0,0,0,0,1,4,4,5,3,35,5,5,3,5,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10717000949,233176325,5/8/2019 18:15,2,3,3,3,0,0,0,0,1,5,8,3,4,52,3,4,4,3,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10716996265,233176325,5/8/2019 18:12,8,6,3,1,0,0,0,0,0,10,5,2,2,21,4,2,2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1
10716982565,233176325,5/8/2019 18:05,9,7,9,7,0,1,1,1,1,6,8,6,2,29,7,2,3,5,9,0,1,0,0,0,0,1,0,0,1,0,0,1
10716959194,233176325,5/8/2019 17:54,5,5,5,4,0,0,0,0,1,6,6,,2,25,4,3,2,,5,1,0,0,0,1,1,0,0,1,0,0,1,0
10716944654,233176325,5/8/2019 17:47,1,6,8,1,0,0,1,0,0,8,7,6,3,32,5,5,3,3,5,1,0,0,0,0,0,1,0,0,1,0,1,1
10716944303,233176325,5/8/2019 17:47,10,5,10,10,0,0,0,0,1,10,10,10,3,41,6,5,3,9,1,0,1,0,0,0,0,1,0,0,0,0,0,1
10716929852,233176325,5/8/2019 17:40,4,4,6,7,0,0,0,0,1,8,7,6,4,63,6,6,2,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1
10716926528,233176325,5/8/2019 17:39,10,5,5,5,1,0,0,0,0,10,10,2,2,24,5,5,2,2,9,0,0,1,0,0,0,1,0,0,0,0,0,1
10716919791,233176325,5/8/2019 17:36,5,5,10,7,0,0,0,0,1,10,5,3,2,22,3,5,2,3,6,0,1,0,0,0,0,1,0,0,0,1,0,1
10716901671,233176325,5/8/2019 17:27,3,3,3,7,1,0,0,0,0,3,8,5,2,27,5,5,2,3,4,0,1,0,0,0,0,1,0,0,0,0,0,1
10716889480,233176325,5/8/2019 17:22,8,8,8,5,0,1,0,0,0,4,7,4,2,26,4,5,2,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0
10716833553,233176325,5/8/2019 16:58,1,10,10,5,0,0,0,0,1,10,8,3,3,30,4,5,3,2,9,0,1,0,0,0,0,1,0,0,1,0,0,1
10716817744,233176325,5/8/2019 16:52,6,6,5,6,0,0,0,0,1,2,8,2,2,26,6,5,2,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0
10716814555,233176325,5/8/2019 16:51,5,3,5,6,0,0,0,0,0,5,9,5,2,18,3,5,2,5,2,1,0,0,0,0,1,0,0,0,0,1,1,0
10716810223,233176325,5/8/2019 16:49,5,5,7,4,1,0,0,0,0,5,5,3,2,51,7,2,2,5,4,1,0,0,0,0,1,0,0,0,1,0,1,0
10716808747,233176325,5/8/2019 16:48,1,4,3,6,0,1,0,0,0,10,1,6,3,44,3,4,3,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10716804233,233176325,5/8/2019 16:47,4,6,8,7,0,0,1,0,0,7,6,3,3,31,4,4,3,2,9,0,1,0,0,0,0,1,0,0,1,0,0,1
10716770614,233176325,5/8/2019 16:33,1,1,6,1,1,1,0,0,0,6,4,4,4,56,4,5,4,4,4,1,0,0,0,0,1,0,0,0,0,1,1,0
10716767737,233176325,5/8/2019 16:32,7,10,7,4,0,1,0,0,0,2,4,6,2,23,3,5,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10716746183,233176325,5/8/2019 16:24,1,4,3,4,0,0,0,0,1,12,7,3,3,32,6,1,3,4,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10716731880,233176325,5/8/2019 16:19,5,6,8,8,0,0,1,0,0,9,8,8,4,54,3,5,3,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1
10716709749,233176325,5/8/2019 16:12,8,4,6,6,0,0,0,0,1,8,8,1,2,24,4,5,2,1,8,1,0,0,0,0,1,0,0,0,0,1,1,0
10716702968,233176325,5/8/2019 16:09,3,3,4,5,1,0,1,0,0,2,7,6,3,41,5,2,3,6,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10716701192,233176325,5/8/2019 16:09,10,10,10,1,0,0,0,0,0,10,10,2,3,38,4,5,3,2,8,1,0,0,0,0,1,0,0,0,0,0,1,0
10716690659,233176325,5/8/2019 16:05,6,5,8,4,0,0,0,1,0,2,6,5,2,29,5,3,2,4,7,0,1,0,0,0,0,1,0,0,1,0,0,1
10716668963,233176325,5/8/2019 15:58,7,8,5,7,0,0,1,0,0,6,8,6,2,29,7,5,2,2,9,1,0,0,0,0,1,0,0,0,1,0,1,0
10716653117,233176325,5/8/2019 15:52,10,10,5,4,0,1,1,0,0,5,5,2,2,25,5,5,2,2,7,1,0,0,0,0,1,0,0,0,0,0,1,0
10716559210,233176325,5/8/2019 15:17,10,10,10,10,0,0,0,0,0,11,4,4,2,28,4,4,2,4,8,0,1,0,0,0,0,1,0,0,0,0,0,1
10716545549,233176325,5/8/2019 15:12,5,5,6,6,0,1,0,0,0,9,7,3,2,28,6,2,2,2,5,1,0,0,0,0,0,1,0,0,0,0,1,1
10716534742,233176325,5/8/2019 15:08,7,8,9,6,0,0,0,0,1,10,6,4,2,18,2,5,2,3,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10716521025,233176325,5/8/2019 15:03,10,8,6,5,0,0,0,0,0,5,9,3,5,60,4,5,4,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1
10716519861,233176325,5/8/2019 15:03,5,9,10,4,0,0,1,0,0,5,4,2,2,19,4,4,2,1,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10716485495,233176325,5/8/2019 14:51,7,5,8,2,0,0,0,0,1,2,8,5,3,33,6,5,3,5,4,0,1,0,0,0,1,0,0,0,0,1,1,1
10716478032,233176325,5/8/2019 14:48,7,8,10,8,1,0,0,0,0,4,4,3,3,35,6,5,3,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0
10716464523,233176325,5/8/2019 14:44,10,1,7,5,0,1,0,0,1,10,7,3,2,28,5,5,2,3,7,0,1,0,0,0,0,1,0,0,0,0,0,1
10716431486,233176325,5/8/2019 14:32,6,7,8,10,1,1,1,0,1,6,5,7,2,28,5,5,2,6,2,1,0,0,0,0,1,0,0,0,1,0,1,0
10716428094,233176325,5/8/2019 14:31,10,10,10,10,0,0,0,0,1,11,10,2,4,57,5,5,4,2,6,0,1,0,0,0,0,1,0,0,0,0,0,1
10716356386,233176325,5/8/2019 14:06,6,10,10,6,0,0,0,0,1,10,9,2,4,48,3,5,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,1
10716353127,233176325,5/8/2019 14:05,9,7,6,3,1,0,0,1,1,10,8,9,3,30,5,5,3,6,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10716352983,233176325,5/8/2019 14:05,6,1,8,8,1,1,0,0,1,6,4,5,1,17,3,5,2,,4,1,0,0,0,0,1,0,0,1,0,1,1,0
10716303230,233176325,5/8/2019 13:48,10,7,8,5,0,0,0,0,1,10,7,,2,19,4,6,2,,2,0,1,0,0,1,0,1,0,1,0,0,0,1
10716302917,233176325,5/8/2019 13:48,5,5,5,5,0,0,1,0,0,12,5,1,3,30,3,5,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,1
10716259723,233176325,5/8/2019 13:34,6,10,4,4,0,0,0,0,1,6,6,3,2,23,4,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
10716259338,233176325,5/8/2019 13:33,2,9,10,6,0,0,1,0,0,2,6,1,3,26,4,6,2,,5,0,1,0,0,0,0,1,0,1,0,0,0,1
10716254785,233176325,5/8/2019 13:32,1,6,7,4,0,0,1,0,1,4,7,4,2,29,5,5,2,4,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10716224877,233176325,5/8/2019 13:21,10,6,8,10,0,0,0,0,1,4,10,3,5,63,1,5,5,2,7,0,1,0,0,0,0,1,0,0,0,1,0,1
10716179740,233176325,5/8/2019 13:06,9,10,6,3,0,0,0,0,1,1,8,4,3,35,7,5,3,4,3,0,1,0,0,0,0,1,0,0,1,0,0,1
10716169169,233176325,5/8/2019 13:02,10,10,10,8,1,0,0,0,1,10,10,5,2,25,5,5,2,5,6,0,1,0,0,0,0,1,0,0,0,0,0,1
10716138367,233176325,5/8/2019 12:52,6,4,7,5,0,0,0,0,1,4,3,,1,19,3,3,2,,5,1,0,0,0,1,1,0,0,1,0,0,1,0
10716137256,233176325,5/8/2019 12:51,8,3,2,2,0,0,0,0,1,6,7,6,3,43,4,5,3,6,9,1,0,0,0,0,1,0,0,0,0,0,1,0
10716042744,233176325,5/8/2019 12:19,4,6,10,1,0,0,0,0,1,9,3,4,4,58,4,5,4,4,7,1,0,0,0,0,1,0,0,0,0,0,1,0
10716041210,233176325,5/8/2019 12:18,8,6,6,5,0,1,1,0,1,5,7,5,2,29,7,5,2,5,2,1,0,0,0,0,1,0,0,0,1,0,1,0
10716033716,233176282,5/8/2019 12:16,7,5,8,10,1,0,0,0,0,6,8,7,3,44,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10716028704,233176325,5/8/2019 12:14,6,8,7,7,0,1,0,0,1,6,6,3,2,28,4,5,2,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0
10716028305,233176325,5/8/2019 12:14,8,4,7,5,0,0,0,0,1,7,6,6,3,29,3,5,4,,5,0,0,1,0,0,1,0,0,1,0,0,1,0
10715950248,233176325,5/8/2019 11:49,5,7,8,10,0,0,0,1,0,4,4,7,2,25,6,5,3,7,2,1,0,0,0,0,1,0,0,0,0,0,1,0
10715899825,233176325,5/8/2019 11:34,10,5,5,3,0,0,0,0,1,5,6,7,3,40,5,5,3,7,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10715892570,233176325,5/8/2019 11:32,1,3,4,4,0,1,0,0,0,2,4,3,4,65,1,4,4,4,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10715860142,233176325,5/8/2019 11:22,1,5,6,5,0,0,0,0,1,10,6,3,4,51,1,5,4,2,8,0,1,0,0,0,0,1,0,0,1,0,0,1
10715749143,233176325,5/8/2019 10:48,10,8,10,6,1,1,0,0,1,6,7,8,4,54,5,5,4,5,3,1,0,0,0,0,1,0,0,0,1,0,1,0
10715716273,233176325,5/8/2019 10:38,1,3,7,4,0,1,0,0,1,10,3,8,5,62,7,5,5,9,9,1,0,0,0,0,1,0,0,0,1,0,1,0
10715560693,233176325,5/8/2019 9:48,5,5,6,6,0,0,1,0,0,8,7,6,3,41,2,4,5,1,9,0,0,1,0,0,1,0,0,0,1,0,1,0
10715419282,233176325,5/8/2019 8:58,10,8,6,6,1,0,0,0,0,4,7,6,2,29,3,3,2,5,5,0,1,0,0,0,0,1,0,0,1,0,0,1
10715236453,233176325,5/8/2019 7:41,2,8,4,5,0,0,0,0,0,5,7,3,5,43,3,5,5,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10715233455,233176325,5/8/2019 7:39,8,7,7,7,0,0,0,0,1,2,5,6,5,63,7,5,5,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0
10715216302,233176325,5/8/2019 7:30,9,7,10,9,0,0,0,0,0,5,10,10,5,63,8,4,5,10,5,1,0,0,0,0,1,0,0,0,0,0,1,0
10715189846,233176325,5/8/2019 7:16,5,4,5,5,0,0,0,0,1,11,5,3,4,50,3,5,4,3,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10715189664,233176325,5/8/2019 7:16,6,8,8,5,0,0,0,0,1,6,5,4,4,46,4,5,4,2,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10715186124,233176325,5/8/2019 7:14,7,5,4,5,0,0,0,1,0,2,6,2,4,58,4,4,4,2,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10715186115,233176325,5/8/2019 7:14,3,5,8,2,1,1,1,0,1,10,5,5,2,26,2,5,2,4,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10715185275,233176325,5/8/2019 7:13,8,7,7,7,0,0,0,0,1,10,5,5,4,50,3,4,4,5,8,1,0,0,0,0,1,0,0,0,0,0,1,0
10715184522,233176325,5/8/2019 7:13,3,3,4,4,0,0,0,0,0,3,2,5,5,47,5,5,5,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0
10715183805,233176325,5/8/2019 7:12,5,7,8,6,0,0,0,0,1,5,4,4,3,36,5,5,3,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1
10715177715,233176325,5/8/2019 7:09,5,8,6,7,0,0,0,0,1,11,8,,4,54,4,4,4,,7,0,1,0,0,1,0,1,0,1,0,0,0,1
10715161723,233176325,5/8/2019 7:00,2,2,8,9,0,0,1,0,0,5,6,10,5,61,7,5,5,9,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10715154771,233176325,5/8/2019 6:56,3,9,6,8,1,0,0,0,0,2,7,10,5,72,7,5,5,6,7,0,1,0,0,0,0,1,0,0,0,0,0,1
10715145967,233176325,5/8/2019 6:51,7,5,5,5,0,0,0,0,1,6,5,7,4,56,5,5,4,7,6,1,0,0,0,0,1,0,0,0,1,0,1,0
10715125016,233176325,5/8/2019 6:39,4,7,6,5,0,0,0,0,1,10,4,2,5,68,4,5,5,2,5,1,0,0,0,0,1,0,0,0,0,1,1,0
10715124365,233176325,5/8/2019 6:38,5,7,5,6,1,0,0,0,0,2,1,6,4,47,5,5,4,6,5,0,1,0,0,0,0,1,0,0,1,0,0,1
10715124161,233176325,5/8/2019 6:38,6,5,7,7,0,0,1,0,0,10,5,2,4,45,3,5,4,2,7,0,1,0,0,0,0,1,0,0,0,1,0,1
10715117430,233176325,5/8/2019 6:34,5,4,1,10,0,0,0,0,1,8,6,2,4,55,1,5,4,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
10715087538,233176325,5/8/2019 6:17,6,6,7,10,0,0,1,0,0,6,8,7,3,47,7,3,4,5,3,1,0,0,0,0,0,1,0,0,1,0,1,1
10715086839,233176325,5/8/2019 6:16,8,6,7,4,1,0,0,0,0,5,9,7,4,59,5,5,5,7,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10715083990,233176325,5/8/2019 6:14,2,8,7,3,0,0,0,0,1,10,7,4,4,58,3,3,4,4,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10715077361,233176325,5/8/2019 6:10,6,7,8,8,0,1,0,0,0,10,10,2,5,54,1,5,5,2,6,1,0,0,0,0,1,0,0,0,1,0,1,0
