Respondent ID,Collector ID,CompletionTimeMinutes,End Date,FavorEntryLevel,FavorConventionalSoon,FavorOnlineEducation,FavorAI,HeardOfUdacity,HeardOfUdemy,HeardOfCoursera,HeardOfPluralsight,HeardOfLynda,Industry,FavorRegulation,ReportedIncome,ReportedAge,ReportedExactAge,Education,Ethnicity,Personality_Grit,Covid,FavorReligion,FavorAmerican,State,IsReportedMale,IsReportedFemale,IsReportedNonbinary,IsUnreportedGender,IsReportedIncomePreferNotDisclose,IsManager,IsUnemployed,IsStem,IsNotStem,IsUnsureStem,IsUnreportedStem,IsMale,IsFemale,Personality_Openness,Personality_Conscientiousness,Personality_Extraversion,Personality_Agreeableness,Personality_Neuroticism,Personality_IsInvalid
11690228910,261948791,3,6/11/2020 22:07,7,6,6,6,0,0,1,0,0,6,5,3,2,24,5,5,324,4,7,7,14,0,1,0,0,0,1,0,1,0,0,0,0,1,90,71,71,63,31,0
11690243317,261948791,10,6/11/2020 22:15,10,10,10,10,1,0,0,0,1,6,10,7,3,32,5,5,500,5,6,1,18,1,0,0,0,0,1,0,1,0,0,0,1,0,100,92,25,83,0,0
11690238585,261948791,7,6/11/2020 22:12,7,8,8,7,0,1,1,0,0,5,7,4,2,29,8,2,270,2,1,9,39,1,0,0,0,0,0,0,1,0,0,0,1,0,25,21,15,58,38,0
11690232298,261948791,4,6/11/2020 22:09,7,4,9,10,0,0,0,0,0,4,8,2,3,31,6,3,250,3,1,3,3,1,0,0,0,0,1,0,0,1,0,0,1,0,84,64,13,74,40,0
11690241477,261948791,8,6/11/2020 22:14,9,10,7,7,0,1,1,0,0,5,7,4,3,34,7,3,340,4,10,8,25,0,1,0,0,0,0,0,0,1,0,0,0,1,81,73,58,79,69,0
11690244755,261948791,8,6/11/2020 22:15,10,10,10,7,1,0,0,0,0,10,8,4,4,54,4,5,500,3,1,2,48,0,1,0,0,0,1,0,0,1,0,0,0,1,100,81,90,100,6,0
11690244733,261948791,8,6/11/2020 22:15,10,9,10,8,1,1,1,0,0,6,10,4,3,32,4,5,380,1,8,7,44,0,1,0,0,0,1,0,0,0,0,1,0,1,94,54,17,90,62,0
11690237103,261948791,5,6/11/2020 22:12,5,2,8,8,0,0,0,0,0,10,10,1,2,29,5,5,370,0,1,6,10,1,0,0,0,0,0,1,0,1,0,0,1,0,88,40,31,94,75,0
11696032022,261948791,3584,6/14/2020 9:52,9,9,9,9,1,1,1,0,0,4,8,6,2,27,5,5,310,2,2,9,15,1,0,0,0,0,1,0,0,1,0,0,1,0,81,77,77,48,31,0
11690248971,261948791,10,6/11/2020 22:18,10,10,10,9,0,1,0,0,1,2,5,6,4,51,8,3,459,3,10,10,11,0,1,0,0,0,0,0,0,1,0,0,0,1,98,98,71,90,19,0
11690248091,261948791,9,6/11/2020 22:17,8,9,9,9,0,1,0,0,0,11,9,3,3,33,4,2,450,2,3,6,5,0,1,0,0,0,0,0,0,1,0,0,0,1,71,94,48,87.5,33,0
11690242886,261948791,6,6/11/2020 22:14,7,9,7,5,1,1,1,0,1,6,8,5,3,30,5,5,380,3,1,6,26,1,0,0,0,0,1,0,1,0,0,0,1,0,96,75,8,87.5,52,0
11690285038,261948791,26,6/11/2020 22:36,8,9,8,9,0,1,0,0,0,6,7,4,3,39,5,5,290,2,1,8,39,1,0,0,0,0,0,0,1,0,0,0,1,0,69,65,6,81,62.5,0
11690245741,261948791,6,6/11/2020 22:16,10,10,10,7,0,1,1,0,0,6,9,3,3,35,5,5,440.00000000000006,3,2,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,83,77,17,81,58,0
11690242673,261948791,4,6/11/2020 22:14,10,10,10,10,1,1,1,0,1,6,8,2,2,20,4,5,480,0,1,1,15,1,0,0,0,0,0,0,0,0,1,0,1,0,85,96,02,98,81,0
11690239527,261948791,9,6/11/2020 22:19,10,10,10,10,0,0,0,1,0,12,7,1,2,22,4,3,300,1,10,8,23,0,1,0,0,0,0,0,0,1,0,0,0,1,56,54,48,58,56,0
11690244446,261948791,2,6/11/2020 22:15,8,7,7,7,0,1,1,0,0,4,8,6,3,35,5,5,330,3,9,5,50,1,0,0,0,0,1,0,0,1,0,0,1,0,44,56,67,60,19,0
11690277989,261948791,19,6/11/2020 22:33,10,7,8,5,0,1,0,0,1,6,10,3,2,26,5,5,409,2,8,10,44,1,0,0,0,0,0,0,0,1,0,0,1,0,73,71,87.5,65,75,0
11690265671,261948791,12,6/11/2020 22:26,6,8,10,5,0,1,1,0,1,7,3,7,3,44,7,5,370,2,9,2,47,0,1,0,0,0,1,0,0,1,0,0,0,1,77,77,31,83,52,0
11690256992,261948791,8,6/11/2020 22:22,10,10,10,10,1,1,0,0,1,10,10,2,3,35,4,5,420,2,2,6,34,1,0,0,0,0,0,0,0,1,0,0,1,0,100,33,21,37.5,52,0
11690251376,261948791,5,6/11/2020 22:19,6,5,6,2,0,0,1,0,1,10,10,5,2,23,5,5,409,2,1,7,33,0,1,0,0,0,0,1,0,1,0,0,0,1,67,54,31,71,50,0
11690250462,261948791,4,6/11/2020 22:18,7,5,6,6,0,0,0,0,0,11,6,4,3,33,5,5,310,4,1,4,39,1,0,0,0,0,1,0,0,1,0,0,1,0,42,56,54,56,42,0
11690262704,261948791,9,6/11/2020 22:24,3,5,6,7,1,1,1,0,0,2,9,2,2,28,7,6,320,2,1,8,38,1,0,0,0,0,0,0,1,0,0,0,1,0,60,60,27,67,73,0
11690254685,261948791,5,6/11/2020 22:20,6,7,7,7,0,1,0,0,1,5,7,4,2,26,4,4,310,4,6,6,14,0,1,0,0,0,1,0,0,1,0,0,0,1,56,46,44,62.5,35,0
11690272648,261948791,14,6/11/2020 22:30,7,8,10,9,1,1,1,0,0,6,6,6,2,25,6,3,430,2,1,3,26,1,0,0,0,0,0,0,1,0,0,0,1,0,81,69,35,60,77,0
11690258974,261948791,7,6/11/2020 22:23,8,8,7,6,0,0,0,0,1,10,8,5,4,52,6,5,430,4,1,5,5,0,1,0,0,0,1,0,0,1,0,0,0,1,83,77,65,77,17,0
11690261223,261948791,7,6/11/2020 22:24,9,7,10,8,0,1,1,0,1,4,8,4,2,24,5,5,490.00000000000006,3,9,7,44,0,1,0,0,0,0,0,0,1,0,0,0,1,92,96,81,85,15,0
11690260656,261948791,6,6/11/2020 22:23,8,9,8,7,0,0,0,0,1,10,8,3,2,23,5,5,361,2,1,8,10,1,0,0,0,0,1,0,0,1,0,0,1,0,92,63,48,73,46,0
11690259133,261948791,6,6/11/2020 22:23,7,9,8,9,0,1,1,0,1,11,8,5,2,28,6,5,290,4,10,8,10,0,1,0,0,0,1,0,0,1,0,0,0,1,56,65,40,65,48,0
11690258592,261948791,5,6/11/2020 22:22,5,4,8,7,1,0,0,0,0,2,8,4,3,39,5,5,459,2,1,10,12,0,1,0,0,0,1,0,0,1,0,0,0,1,77,71,73,96,4,0
11690250278,261948791,1,6/11/2020 22:18,4,7,8,3,0,1,0,0,0,5,6,6,2,20,5,5,409.99999999999994,0,1,9,44,1,0,0,0,0,0,0,1,0,0,0,1,0,31,31,90,71,71,0
11690264817,261948791,8,6/11/2020 22:26,10,10,10,1,0,0,1,0,0,5,10,3,2,27,5,1,500,2,10,10,34,0,1,0,0,0,1,0,0,1,0,0,0,1,100,100,75,100,8,0
11690262878,261948791,6,6/11/2020 22:25,8,4,7,8,1,1,0,0,0,10,4,4,2,22,4,5,310,2,1,4,14,1,0,0,0,0,0,1,1,0,0,0,1,0,46,40,23,65,90,0
11690261169,261948791,5,6/11/2020 22:24,10,10,5,4,0,1,1,0,0,2,6,3,3,32,5,5,490.00000000000006,1,1,3,14,0,1,0,0,0,1,0,1,0,0,0,0,1,77,81,12.5,85,67,0
11690273058,261948791,10,6/11/2020 22:30,7,4,8,3,0,0,0,0,1,2,6,3,2,23,6,5,490.00000000000006,2,1,3,23,0,1,0,0,0,0,1,0,1,0,0,0,1,88,96,50,81,38,0
11690269851,261948791,8,6/11/2020 22:28,8,9,7,6,1,1,1,0,1,6,1,3,3,39,4,4,409,0,1,5,44,1,0,0,0,0,0,0,0,1,0,0,1,0,65,75,27,75,54,0
11690268970,261948791,8,6/11/2020 22:28,2,3,4,5,1,0,0,0,0,10,10,5,2,22,4,5,280,2,1,5,39,1,0,0,0,0,0,1,1,0,0,0,1,0,81,27,2,60,79,0
11690281100,261948791,13,6/11/2020 22:34,9,6,9,2,0,0,0,0,0,8,3,3,4,46,4,5,400,1,8,2,4,1,0,0,0,0,0,0,0,1,0,0,1,0,50,71,15,81,63,0
11690277842,261948791,10,6/11/2020 22:32,6,8,6,7,1,1,1,0,0,6,4,4,2,27,7,2,290,2,7,7,11,0,1,0,0,0,1,0,1,0,0,0,0,1,58,42,37.5,54,71,0
11690274061,261948791,9,6/11/2020 22:31,4,1,10,7,1,1,1,0,1,10,10,2,2,29,4,5,250,4,1,7,5,0,1,0,0,0,0,0,0,1,0,0,0,1,73,58,4,44,96,0
11690297196,261948791,20,6/11/2020 22:43,8,6,10,9,1,1,1,0,0,12,8,3,3,38,5,5,180,0,1,7,10,1,0,0,0,0,1,0,0,1,0,0,1,0,42,44,2,52,96,0
11690269846,261948791,5,6/11/2020 22:28,9,9,10,9,0,0,0,0,0,11,8,4,3,36,5,5,380,4,8,6,5,1,0,0,0,0,0,0,0,1,0,0,1,0,98,79,48,98,31,0
11690268675,261948791,5,6/11/2020 22:28,4,5,6,6,1,1,1,0,0,4,6,3,3,30,5,5,380,2,2,6,22,1,0,0,0,0,0,0,0,1,0,0,1,0,85,73,15,48,88,0
11690276256,261948791,8,6/11/2020 22:32,2,2,5,5,1,1,1,0,1,11,5,5,3,33,3,5,430,3,1,10,10,1,0,0,0,0,1,0,0,1,0,0,1,0,100,81,6,60,25,0
11690287579,261948791,13,6/11/2020 22:38,9,8,10,9,0,0,0,0,1,6,7,4,2,22,4,3,270,4,1,6,34,1,0,0,0,0,1,0,1,0,0,0,1,0,75,42,40,54,69,0
11690276399,261948791,7,6/11/2020 22:32,6,7,5,7,1,0,1,0,0,4,9,2,3,40,3,5,210,2,1,7,5,1,0,0,0,0,0,0,0,1,0,0,1,0,54,46,0,48,98,0
11690285123,261948791,10,6/11/2020 22:36,8,6,9,9,0,1,1,0,0,6,6,7,3,33,6,5,420,3,1,3,26,0,1,0,0,0,0,0,1,0,0,0,0,1,65,69,65,60,81,0
11690275106,261948791,5,6/11/2020 22:31,8,5,8,7,1,1,0,0,0,10,8,3,3,33,6,1,320,5,2,9,29,1,0,0,0,0,1,0,0,1,0,0,1,0,56,40,50,54,35,0
11690269079,261948791,2,6/11/2020 22:28,7,8,5,3,0,0,0,0,1,11,6,4,2,28,7,5,555,4,3,3,39,1,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,1
11690280156,261948791,5,6/11/2020 22:34,9,4,7,9,0,0,0,0,0,6,5,4,3,37,5,5,409,3,1,2,10,1,0,0,0,0,0,0,1,0,0,0,1,0,96,60,92,33,12.5,0
11690288657,261948791,8,6/11/2020 22:38,7,6,10,10,0,0,0,0,0,11,10,4,3,30,3,5,290,2,10,6,37,0,1,0,0,0,0,0,0,1,0,0,0,1,60,37,19,98,85,0
11690283464,261948791,4,6/11/2020 22:35,6,7,6,6,0,0,0,0,0,5,9,4,2,26,3,5,400,0,7,1,23,0,1,0,0,0,0,0,0,1,0,0,0,1,40,77,52,77,17,0
11690282823,261948791,4,6/11/2020 22:35,7,6,6,7,0,1,1,0,0,4,7,4,2,23,5,5,290,4,1,6,21,1,0,0,0,0,1,0,0,1,0,0,1,0,52,35,44,40,54,0
11690308144,261948791,17,6/11/2020 22:49,8,7,9,8,1,1,1,0,0,4,9,5,3,36,7,5,434.99999999999994,2,8,9,11,1,0,0,0,0,1,0,0,1,0,0,1,0,67,88,83,69,38,0
11690305421,261948791,15,6/11/2020 22:48,7,4,7,8,1,0,0,0,0,10,3,4,3,35,7,5,459,4,1,10,23,1,0,0,0,0,1,0,0,1,0,0,1,0,71,98,79,67,31,0
11690301753,261948791,12,6/11/2020 22:45,8,5,8,9,1,0,1,0,0,6,7,10,2,22,5,5,440.00000000000006,0,4,9,36,1,0,0,0,0,1,0,1,0,0,0,1,0,56,81,27,77,31,0
11690282070,261948791,2,6/11/2020 22:35,3,3,3,3,0,0,0,0,0,2,2,2,2,29,1,2,290,2,2,2,18,1,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,1
11690289564,261948791,5,6/11/2020 22:39,8,3,3,2,0,1,1,1,0,4,4,4,3,30,5,2,300,5,2,8,33,1,0,0,0,0,1,0,0,0,1,0,1,0,81,56,56,77,69,0
11690289202,261948791,5,6/11/2020 22:39,6,5,8,10,0,0,1,0,0,10,10,2,3,38,3,5,500,2,1,5,5,1,0,0,0,0,0,0,0,1,0,0,1,0,54,100,12.5,37.5,4,0
11690295700,261948791,6,6/11/2020 22:42,6,7,7,7,1,1,1,0,0,6,9,6,2,28,5,5,400,3,1,3,9,0,1,0,0,0,0,0,1,0,0,0,0,1,87,58,50,71,44,0
11690304854,261948791,10,6/11/2020 22:47,9,7,8,9,0,1,1,0,1,11,4,3,2,23,4,2,150,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,1,0,17,19,17,21,81,0
11690300881,261948791,8,6/11/2020 22:45,4,7,7,5,0,1,1,0,0,4,5,4,3,35,5,5,310,3,1,5,26,0,1,0,0,0,0,0,0,0,1,0,0,1,52,52,29,48,46,0
11690299681,261948791,7,6/11/2020 22:44,7,8,9,5,0,1,1,0,0,5,7,6,2,26,5,5,280,2,6,7,31,0,1,0,0,0,0,0,0,1,0,0,0,1,62,67,29,54,56,0
11690313378,261948791,14,6/11/2020 22:52,7,8,6,9,0,0,0,1,1,4,5,3,2,27,5,5,280,0,9,4,13,1,0,0,0,0,1,0,0,1,0,0,1,0,21,65,2,60,71,0
11690299832,261948791,6,6/11/2020 22:44,8,6,6,7,1,1,1,0,0,10,3,4,3,31,7,3,450,3,1,9,48,1,0,0,0,0,1,0,0,1,0,0,1,0,46,79,63,52,19,0
11690301545,261948791,5,6/11/2020 22:45,7,10,10,10,0,0,0,0,0,6,6,2,3,30,3,5,470,5,2,1,5,0,1,0,0,0,0,0,0,1,0,0,0,1,96,98,27,69,17,0
11690294175,261948791,1,6/11/2020 22:41,7,6,9,7,0,1,0,0,1,11,6,3,2,28,4,5,341,3,5,6,33,0,1,0,0,0,0,0,0,1,0,0,0,1,82,64,75,95,73,0
11690308843,261948791,9,6/11/2020 22:50,7,8,9,7,1,1,0,0,1,6,8,,2,25,4,5,250,0,1,3,26,1,0,0,0,1,0,0,0,1,0,0,1,0,69,48,10,69,58,0
11690301538,261948791,3,6/11/2020 22:45,8,9,8,6,1,0,1,0,1,10,9,3,3,34,6,6,345,2,8,3,7,0,1,0,0,0,1,0,0,1,0,0,0,1,50,67,56,75,38,0
11690308966,261948791,7,6/11/2020 22:50,8,6,8,4,0,1,0,0,0,6,6,4,2,26,4,3,380,0,9,6,41,1,0,0,0,0,0,0,0,0,1,0,1,0,80,63,52,65,42,0
11690312859,261948791,8,6/11/2020 22:52,4,4,7,8,0,1,0,0,0,2,8,7,4,48,4,5,409,3,1,6,36,1,0,0,0,0,1,0,0,1,0,0,1,0,65,73,12.5,73,33,0
11690310223,261948791,6,6/11/2020 22:50,9,9,9,8,0,0,0,0,0,10,7,3,3,38,5,5,320,2,1,6,49,0,1,0,0,0,0,1,0,1,0,0,0,1,83,73,42,60,60,0
11690307467,261948791,5,6/11/2020 22:49,5,3,4,6,0,1,1,0,0,8,5,3,2,21,3,4,350,2,1,4,10,1,0,0,0,0,0,0,0,1,0,0,1,0,80,90,65,52,23,0
11690319203,261948791,7,6/11/2020 22:56,3,4,6,8,1,0,0,0,0,5,9,4,2,26,5,5,450,2,1,8,23,1,0,0,0,0,0,0,1,0,0,0,1,0,71,77,42,94,12,0
11690325182,261948791,9,6/11/2020 22:59,10,10,6,2,0,1,1,0,1,10,10,4,2,24,5,5,380,5,1,10,5,1,0,0,0,0,1,0,0,1,0,0,1,0,79,69,90,56,58,0
11690339021,261948791,13,6/11/2020 23:07,9,4,10,6,1,1,1,1,1,10,7,4,2,24,7,5,280,2,6,5,44,1,0,0,0,0,0,0,0,1,0,0,1,0,63,56,29,63,42,0
11690336474,261948791,9,6/11/2020 23:06,9,5,10,4,0,0,0,0,1,6,10,2,2,22,4,5,280,0,1,5,29,1,0,0,0,0,0,1,0,0,1,0,1,0,69,40,40,48,85,0
11690333349,261948791,7,6/11/2020 23:04,4,3,7,5,1,1,1,0,0,6,2,4,2,25,4,5,190,3,3,4,49,0,1,0,0,0,0,0,0,1,0,0,0,1,71,25,27,77,60,0
11690336130,261948791,8,6/11/2020 23:06,8,4,7,4,0,0,1,0,1,2,7,6,2,22,5,5,420,2,7,1,39,0,1,0,0,0,0,0,0,1,0,0,0,1,94,87,33,69,87,0
11690368561,261948791,26,6/11/2020 23:25,8,9,6,8,0,0,0,0,1,11,9,4,3,33,6,5,280,5,10,8,25,1,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,1
11690337547,261948791,7,6/11/2020 23:06,7,5,7,6,1,0,1,0,1,4,3,4,3,31,5,2,390,0,2,6,29,1,0,0,0,0,1,0,1,0,0,0,1,0,92.5,62.5,60,56,35,0
11690342297,261948791,9,6/11/2020 23:09,7,8,10,2,1,0,1,0,1,6,6,2,4,48,3,5,270,0,1,5,27,1,0,0,0,0,0,1,0,1,0,0,1,0,10,40,0,37.5,81,0
11690341756,261948791,9,6/11/2020 23:09,5,5,4,2,0,1,0,0,0,1,1,4,3,40,4,5,310,2,5,4,50,1,0,0,0,0,1,0,0,1,0,0,1,0,77,54,52,40,50,0
11690340972,261948791,8,6/11/2020 23:08,8,7,9,6,1,0,0,0,0,4,4,4,3,39,5,5,480,0,1,7,5,1,0,0,0,0,1,0,0,1,0,0,1,0,98,98,60,81,0,0
11690353244,261948791,15,6/11/2020 23:16,9,8,9,7,1,1,1,0,0,4,9,4,3,44,7,5,400,2,9,7,18,0,1,0,0,0,1,0,1,0,0,0,0,1,100,71,75,73,15,0
11690345183,261948791,10,6/11/2020 23:11,4,6,9,8,0,0,1,0,1,10,10,2,2,28,5,5,350,4,1,8,38,0,1,0,0,0,0,0,0,1,0,0,0,1,81,50,54,81,40,0
11690343683,261948791,9,6/11/2020 23:10,6,9,6,2,0,1,0,0,1,2,1,3,3,39,5,5,170,2,10,10,18,1,0,0,0,0,1,0,0,1,0,0,1,0,23,29,21,62.5,81,0
11690337849,261948791,6,6/11/2020 23:07,8,5,7,8,1,1,1,0,0,12,3,2,3,37,5,5,500,0,1,8,3,1,0,0,0,0,0,0,0,1,0,0,1,0,75,100,42,21,17,0
11690347912,261948791,11,6/11/2020 23:13,9,9,9,9,0,0,0,0,1,7,5,4,2,25,4,4,420,1,10,5,10,0,1,0,0,0,0,0,0,1,0,0,0,1,87,81,83,85,44,0
11690342091,261948791,7,6/11/2020 23:09,6,5,7,4,1,0,0,0,0,5,7,4,2,22,6,4,320,2,2,6,44,0,1,0,0,0,0,0,1,0,0,0,0,1,79,52,37.5,67,58,0
11690347957,261948791,10,6/11/2020 23:13,7,5,6,6,1,1,1,0,0,6,8,4,3,33,5,5,390,2,3,8,23,1,0,0,0,0,1,0,1,0,0,0,1,0,98,73,71,71,21,0
11690344426,261948791,8,6/11/2020 23:11,8,4,10,7,1,1,1,0,1,6,10,4,3,36,5,4,390,2,1,8,7,1,0,0,0,0,0,0,1,0,0,0,1,0,83,67,35,87.5,75,0
11690341337,261948791,6,6/11/2020 23:09,3,5,9,7,0,1,0,0,0,11,6,3,2,28,4,5,280,0,3,8,39,1,0,0,0,0,0,0,0,1,0,0,1,0,35,44,00,38,98,0
11690361486,261948791,17,6/11/2020 23:21,8,6,10,10,1,1,1,0,1,4,8,4,3,42,5,5,380,3,7,8,6,1,0,0,0,0,1,0,0,0,1,0,1,0,94,77,62.5,65,21,0
11690371504,261948791,22,6/11/2020 23:27,8,9,9,7,0,0,1,0,1,6,4,4,3,33,5,5,420,4,2,7,5,1,0,0,0,0,1,0,1,0,0,0,1,0,67,73,40,54,31,0
11690346561,261948791,7,6/11/2020 23:12,5,4,9,5,0,1,0,0,0,6,6,4,2,24,5,2,250,3,1,6,19,1,0,0,0,0,0,0,1,0,0,0,1,0,60,40,23,60,67,0
11690356739,261948791,12,6/11/2020 23:18,7,9,7,10,0,1,1,0,0,11,8,2,2,21,3,5,250,2,4,7,45,0,1,0,0,0,0,0,0,1,0,0,0,1,81,56,40,54,92,0
11690346738,261948791,6,6/11/2020 23:12,7,9,10,8,1,0,0,0,0,11,10,1,3,36,4,5,220.00000000000003,4,1,5,36,1,0,0,0,0,0,0,0,1,0,0,1,0,81,50,25,90,85,0
11690374725,261948791,22,6/11/2020 23:29,8,4,4,3,1,0,1,0,0,6,9,10,4,53,7,5,450,3,2,3,5,1,0,0,0,0,1,0,1,0,0,0,1,0,90,90,58,81,33,0
11690361601,261948791,14,6/11/2020 23:21,6,6,10,5,1,1,1,0,0,10,8,4,3,40,4,4,409,3,7,5,14,0,1,0,0,0,0,0,0,1,0,0,0,1,100,92,54,94,13,0
11690359250,261948791,12,6/11/2020 23:19,6,2,5,6,0,0,0,0,1,5,8,6,2,25,7,2,430,2,2,7,5,1,0,0,0,0,0,0,0,1,0,0,1,0,52,60,33,52,33,0
11690346521,261948791,5,6/11/2020 23:12,10,10,10,10,0,1,0,0,0,11,5,6,3,33,3,5,490.00000000000006,0,1,3,10,1,0,0,0,0,0,0,0,1,0,0,1,0,62.5,94,92,67,8,0
11690368979,261948791,16,6/11/2020 23:25,8,3,9,9,1,1,1,0,0,2,7,3,2,24,3,5,200,2,2,2,23,1,0,0,0,0,1,0,0,1,0,0,1,0,77,33,4,37,98,0
11690358547,261948791,10,6/11/2020 23:19,10,10,10,10,1,1,0,0,0,4,3,6,2,25,5,5,380,2,1,1,10,1,0,0,0,0,0,1,0,1,0,0,1,0,85,69,90,65,19,0
11690351090,261948791,4,6/11/2020 23:14,7,6,7,5,0,1,1,0,0,11,6,4,3,37,5,5,310,0,1,6,39,1,0,0,0,0,0,0,0,1,0,0,1,0,48,50,23,58,67,0
11690361152,261948791,9,6/11/2020 23:21,8,6,8,9,0,0,1,0,0,6,6,2,3,39,5,4,450,2,6,7,10,0,1,0,0,0,0,0,1,0,0,0,0,1,87.5,96,50,98,8,0
11690365798,261948791,9,6/11/2020 23:23,7,8,10,8,1,1,1,0,0,10,10,5,3,32,4,5,470,2,9,7,14,0,1,0,0,0,0,0,0,1,0,0,0,1,92,94,77,90,2,0
11690365947,261948791,7,6/11/2020 23:24,4,5,6,6,1,1,1,0,1,5,8,5,2,29,7,2,280,3,1,4,39,0,1,0,0,0,0,0,0,1,0,0,0,1,88,52,6,63,60,0
11690367933,261948791,7,6/11/2020 23:25,8,9,10,10,0,0,1,0,0,5,7,4,2,27,6,5,380,2,10,8,3,1,0,0,0,0,1,0,1,0,0,0,1,0,60,81,65,60,27,0
11690367846,261948791,7,6/11/2020 23:25,4,6,5,6,0,0,0,0,1,11,8,10,2,18,4,5,310,3,1,6,31,1,0,0,0,0,0,0,0,1,0,0,1,0,60,71,23,40,58,0
11690380398,261948791,13,6/11/2020 23:32,8,8,10,8,0,0,0,0,0,7,9,3,3,42,5,5,330,2,5,7,36,1,0,0,0,0,0,1,0,1,0,0,1,0,65,50,50,71,31,0
11690365109,261948791,4,6/11/2020 23:23,9,9,8,7,0,1,0,0,0,6,8,5,2,24,3,4,310,4,3,8,5,1,0,0,0,0,1,0,0,1,0,0,1,0,85,75,85,50,43,0
11690372470,261948791,8,6/11/2020 23:28,8,6,5,7,0,0,1,0,1,4,8,1,2,22,4,2,320,0,1,6,11,1,0,0,0,0,0,0,0,1,0,0,1,0,67,56,40,63,25,0
11690377645,261948791,10,6/11/2020 23:31,4,4,5,7,0,0,0,0,1,5,7,3,2,21,6,2,370,2,1,7,47,0,1,0,0,0,0,1,0,0,1,0,0,1,46,63,21,73,46,0
11690379953,261948791,7,6/11/2020 23:32,7,9,6,10,0,0,1,0,1,6,10,6,2,21,5,2,300,2,2,2,38,0,1,0,0,0,0,0,1,0,0,0,0,1,96,54,42,56,17,0
11690379125,261948791,7,6/11/2020 23:32,5,6,9,10,1,1,1,0,0,10,8,2,3,38,4,5,250,3,1,8,5,1,0,0,0,0,0,1,0,1,0,0,1,0,63,60,38,79,42,0
11690390158,261948791,8,6/11/2020 23:38,9,8,8,7,1,1,0,0,0,8,7,4,2,25,4,5,409,3,3,8,10,1,0,0,0,0,1,0,0,1,0,0,1,0,77,75,46,79,25,0
11690392878,261948791,9,6/11/2020 23:40,5,8,6,8,0,0,0,0,1,5,8,3,3,31,5,5,390,3,1,4,25,1,0,0,0,0,1,0,0,1,0,0,1,0,56,67,25,69,48,0
11690392686,261948791,7,6/11/2020 23:40,9,10,10,8,0,0,0,0,0,8,8,6,3,41,4,5,390,3,1,2,34,0,1,0,0,0,0,0,0,1,0,0,0,1,58,79,17,67,33,0
11690393633,261948791,7,6/11/2020 23:41,6,6,7,9,0,0,0,0,0,10,5,3,3,33,3,5,240,2,1,3,11,0,1,0,0,0,0,1,0,1,0,0,0,1,62,29,0,67,83,0
11690397638,261948791,8,6/11/2020 23:43,10,5,10,8,1,0,1,0,0,2,2,5,2,24,7,4,300,3,6,2,11,0,1,0,0,0,0,0,0,1,0,0,0,1,92,17,37.5,81,35,0
11690399032,261948791,6,6/11/2020 23:44,8,5,9,7,0,0,0,0,1,4,10,3,2,24,5,5,380,2,1,10,2,0,1,0,0,0,0,0,0,1,0,0,0,1,42,85,54,73,46,0
11690403282,261948791,8,6/11/2020 23:47,5,8,9,10,1,0,0,0,0,3,8,8,2,25,5,3,330,5,2,8,5,1,0,0,0,0,1,0,0,1,0,0,1,0,52,44,52,37.5,48,0
11690399362,261948791,5,6/11/2020 23:44,10,10,10,10,0,1,0,0,0,2,9,3,2,26,5,5,,5,10,10,10,1,0,0,0,0,1,0,1,0,0,0,1,0,,,,,,1
11690410395,261948791,12,6/11/2020 23:52,4,8,10,8,0,1,0,0,1,12,8,2,2,24,4,5,190,2,3,2,39,1,0,0,0,0,0,0,0,1,0,0,1,0,73,60,60,56,48,0
11690406367,261948791,6,6/11/2020 23:49,5,6,5,5,0,0,0,0,0,6,8,3,3,33,5,4,380,4,1,6,29,1,0,0,0,0,0,0,0,0,1,0,1,0,44,63,2,71,40,0
11690411627,261948791,7,6/11/2020 23:53,8,3,7,9,1,1,0,0,0,6,7,4,2,24,5,5,380,2,1,9,36,1,0,0,0,0,0,0,1,0,0,0,1,0,67,69,54,71,44,0
11690419380,261948791,10,6/11/2020 23:58,8,10,10,9,0,0,0,1,1,10,8,8,2,25,5,5,470,5,9,6,10,0,1,0,0,0,0,1,1,0,0,0,0,1,85,90,60,94,29,0
11690414254,261948791,4,6/11/2020 23:54,7,7,6,8,1,1,1,1,0,6,6,5,2,26,5,2,355,4,8,7,36,1,0,0,0,0,1,0,1,0,0,0,1,0,75,70,85,80,32,0
11690423614,261948791,6,6/12/2020 0:00,8,6,8,8,0,0,0,0,0,6,8,3,2,25,4,5,210,0,1,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,81,52,21,67,81,0
11690441651,261948791,16,6/12/2020 0:13,10,10,8,4,1,1,1,1,1,6,7,4,2,23,5,3,320,3,3,4,31,0,1,0,0,0,0,1,0,1,0,0,0,1,54,87.5,4,69,40,0
11690446343,261948791,16,6/12/2020 0:16,7,7,8,8,0,0,0,0,1,2,6,3,2,24,5,1,340,3,3,6,39,1,0,0,0,0,1,0,1,0,0,0,1,0,73,69,71,60,50,0
