"RespondentID","CollectorID","EndDate","FavorEntryLevel","FavorConventionalSoon","FavorOnlineEducation","FavorAI","FavorCrypto","FavorAmerican","HeardOfUdacity","HeardOfUdemy","HeardOfCoursera","HeardOfPluralsight","HeardOfLynda","Industry","FavorReligion","FavorChristianity","FavorRegulation","SurveyMonkeyAge","SurveyMonkeyIncome","SurveyMonkeyRegion","IsSurveyMonkeyMale","IsSurveyMonkeyFemale","IsSurveyMonkeyUnreportedGender","IsManager","IsUnemployed","IsStem","IsNotStem","IsUnsureStem","IsUnreportedStem","IsMale","IsFemale","ReportedIncome","ReportedAge","IsReportedMale","IsReportedFemale","IsReportedNonbinary","IsUnreportedGender"
"10552119700","226272122","02/24/2019 10:11:57 PM","10","3","6","3","","","0","0","0","0","1","11","","","8","2","3","2","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0"
"10552123027","226271827","02/24/2019 10:15:27 PM","7","8","7","7","","","1","1","1","1","1","7","","","6","","","","0","0","1","1","0","","","","","0","1","4","3","0","1","0","0"
"10552131579","226272122","02/24/2019 10:24:29 PM","8","8","5","6","","","0","0","0","0","0","5","","","5","5","6","9","0","1","0","1","0","","","","","0","1","6","3","0","1","0","0"
"10552131708","226272122","02/24/2019 10:24:36 PM","9","4","2","9","","","0","0","0","1","0","8","","","9","4","9","9","0","1","0","0","0","","","","","0","1","10","4","0","1","0","0"
"10552132259","226272122","02/24/2019 10:25:11 PM","10","10","10","3","","","1","0","0","0","0","2","","","2","4","6","3","0","1","0","0","0","","","","","0","1","6","4","0","1","0","0"
"10552132633","226272122","02/24/2019 10:25:35 PM","6","5","5","6","","","0","1","0","0","0","3","","","6","4","4","5","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552132798","226272122","02/24/2019 10:25:45 PM","10","10","10","10","","","0","0","0","1","0","10","","","10","4","2","8","0","1","0","0","0","","","","","0","1","2","4","0","1","0","0"
"10552133056","226272122","02/24/2019 10:26:01 PM","10","10","10","10","","","0","0","0","1","0","2","","","9","5","1","9","0","1","0","0","1","","","","","0","1","1","5","0","1","0","0"
"10552133091","226272122","02/24/2019 10:26:03 PM","5","5","1","1","","","0","0","0","0","0","5","","","8","4","4","6","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552133121","226272122","02/24/2019 10:26:05 PM","2","2","2","1","","","0","1","1","0","1","10","","","2","5","5","5","0","1","0","0","0","","","","","0","1","5","4","0","1","0","0"
"10552133355","226272122","02/24/2019 10:26:22 PM","5","1","6","1","","","0","0","0","0","0","2","","","4","5","3","4","0","1","0","0","1","","","","","0","1","3","5","0","1","0","0"
"10552085932","226272122","02/24/2019 09:37:15 PM","2","1","3","5","","","0","0","0","0","0","7","","","5","5","4","8","0","1","0","1","0","","","","","0","1","4","5","0","1","0","0"
"10552140161","226272122","02/24/2019 10:33:56 PM","7","6","10","9","","","1","0","0","0","0","5","","","1","2","4","9","1","0","0","0","0","","","","","1","0","3","2","1","0","0","0"
"10552147515","226272122","02/24/2019 10:41:42 PM","5","4","8","5","","","0","0","0","0","0","10","","","8","4","5","5","0","1","0","0","0","","","","","0","1","5","4","0","1","0","0"
"10552150067","226272122","02/24/2019 10:44:31 PM","3","7","6","2","","","0","0","0","0","0","4","","","5","5","4","7","0","1","0","0","0","","","","","0","1","4","5","0","1","0","0"
"10552150133","226272122","02/24/2019 10:44:36 PM","6","7","7","3","","","0","1","0","0","0","4","","","5","4","1","6","0","1","0","0","0","","","","","0","1","2","4","0","1","0","0"
"10552150160","226272122","02/24/2019 10:44:38 PM","5","3","8","2","","","0","0","1","0","0","4","","","7","4","3","2","0","1","0","0","0","","","","","0","1","3","4","0","1","0","0"
"10552150286","226272122","02/24/2019 10:44:46 PM","7","4","5","7","","","0","0","0","0","0","10","","","8","4","3","5","0","1","0","0","0","","","","","0","1","2","4","0","1","0","0"
"10552150734","226272122","02/24/2019 10:45:15 PM","5","6","4","4","","","0","0","0","0","0","5","","","3","4","9","5","1","0","0","0","0","","","","","1","0","9","4","1","0","0","0"
"10552150756","226272122","02/24/2019 10:45:15 PM","7","8","9","6","","","0","0","1","0","0","5","","","7","4","8","5","0","1","0","0","0","","","","","0","1","3","4","0","1","0","0"
"10552150849","226272122","02/24/2019 10:45:21 PM","8","5","10","2","","","0","0","0","0","0","2","","","1","4","6","6","0","1","0","0","0","","","","","0","1","6","4","0","1","0","0"
"10552150914","226272122","02/24/2019 10:45:25 PM","6","1","5","10","","","0","0","0","0","0","11","","","5","4","4","3","0","1","0","1","0","","","","","0","1","4","4","0","1","0","0"
"10552151208","226272122","02/24/2019 10:45:43 PM","4","5","4","1","","","0","0","1","0","0","10","","","9","4","6","3","0","1","0","1","0","","","","","0","1","7","4","0","1","0","0"
"10552151214","226272122","02/24/2019 10:45:43 PM","9","7","9","6","","","0","0","0","0","0","6","","","5","4","4","8","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552151705","226272122","02/24/2019 10:46:14 PM","10","5","10","1","","","0","0","0","0","0","5","","","5","5","2","6","0","1","0","0","1","","","","","0","1","2","5","0","1","0","0"
"10552151541","226272122","02/24/2019 10:46:04 PM","10","8","6","7","","","0","0","0","0","0","6","","","7","4","4","4","1","0","0","0","0","","","","","1","0","4","4","1","0","0","0"
"10552098254","226272122","02/24/2019 09:49:26 PM","6","4","4","5","","","1","0","0","0","0","5","","","5","2","3","9","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0"
"10552151899","226272122","02/24/2019 10:46:28 PM","8","3","6","5","","","0","0","0","0","0","12","","","10","4","5","2","0","1","0","0","0","","","","","0","1","5","4","0","1","0","0"
"10552152667","226272122","02/24/2019 10:47:22 PM","5","9","8","8","","","0","0","1","0","0","10","","","7","4","5","6","0","1","0","0","0","","","","","0","1","6","4","0","1","0","0"
"10552152672","226272122","02/24/2019 10:47:22 PM","8","8","9","9","","","0","0","0","0","0","5","","","7","4","8","5","0","1","0","1","0","","","","","0","1","8","4","0","1","0","0"
"10552151780","226272122","02/24/2019 10:46:19 PM","7","7","5","9","","","1","0","0","0","0","10","","","4","5","5","3","0","1","0","0","1","","","","","0","1","6","5","0","1","0","0"
"10552153562","226272122","02/24/2019 10:48:18 PM","7","3","3","8","","","1","1","1","0","0","6","","","3","5","5","5","0","1","0","0","0","","","","","0","1","5","5","0","1","0","0"
"10552153089","226272122","02/24/2019 10:47:49 PM","6","9","8","3","","","0","0","0","0","0","11","","","2","4","3","9","0","1","0","0","1","","","","","0","1","3","5","0","1","0","0"
"10552153672","226272122","02/24/2019 10:48:25 PM","5","5","5","1","","","0","0","0","0","0","10","","","4","4","11","5","0","1","0","0","1","","","","","0","1","6","4","0","1","0","0"
"10552153894","226272122","02/24/2019 10:51:13 PM","7","7","9","9","","","1","0","0","0","0","11","","","8","4","2","8","1","0","0","0","0","","","","","1","0","2","4","1","0","0","0"
"10552154963","226272122","02/24/2019 10:49:49 PM","5","5","8","2","","","1","0","0","0","0","10","","","1","4","4","4","0","1","0","0","0","","","","","0","1","3","4","0","1","0","0"
"10552157325","226272122","02/24/2019 10:52:19 PM","5","7","5","5","","","1","0","1","0","0","2","","","6","2","1","3","1","0","0","0","0","","","","","1","0","2","2","1","0","0","0"
"10552161319","226272122","02/24/2019 10:56:31 PM","7","6","8","2","","","0","0","0","0","0","10","","","3","2","4","9","1","0","0","0","1","","","","","1","0","4","2","1","0","0","0"
"10552161523","226272122","02/24/2019 10:56:43 PM","8","6","5","3","","","0","0","0","0","0","9","","","5","3","8","5","1","0","0","0","0","","","","","1","0","8","3","1","0","0","0"
"10552161531","226272122","02/24/2019 10:56:44 PM","7","5","8","8","","","0","0","1","0","0","10","","","9","2","2","7","1","0","0","0","0","","","","","1","0","11","3","0","0","1","0"
"10552161762","226272122","02/24/2019 10:56:59 PM","5","5","6","3","","","0","0","1","0","0","6","","","6","2","3","1","1","0","0","1","0","","","","","1","0","2","2","1","0","0","0"
"10552161966","226272122","02/24/2019 10:57:13 PM","6","3","4","5","","","0","0","0","0","1","10","","","5","3","3","4","1","0","0","0","0","","","","","1","0","4","3","1","0","0","0"
"10552161997","226272122","02/24/2019 10:57:15 PM","10","10","10","10","","","0","0","1","1","1","2","","","10","3","7","5","1","0","0","1","0","","","","","1","0","10","2","1","0","0","0"
"10552162048","226272122","02/24/2019 10:57:18 PM","8","5","5","4","","","1","1","1","0","1","6","","","10","2","10","3","1","0","0","1","0","","","","","1","0","9","2","1","0","0","0"
"10552162088","226272122","02/24/2019 10:57:20 PM","7","8","4","9","","","0","0","0","0","0","2","","","5","2","3","5","1","0","0","0","1","","","","","1","0","4","2","1","0","0","0"
"10552162102","226272122","02/24/2019 10:57:40 PM","5","8","6","6","","","0","1","0","0","1","10","","","8","2","3","5","1","0","0","0","1","","","","","1","0","3","2","1","0","0","0"
"10552161877","226272122","02/24/2019 10:57:06 PM","9","6","7","8","","","0","0","0","0","0","4","","","8","2","1","7","1","0","0","0","0","","","","","1","0","4","2","1","0","0","0"
"10552162153","226272122","02/24/2019 10:57:25 PM","8","7","10","7","","","0","0","1","0","0","10","","","7","3","5","3","1","0","0","0","0","","","","","1","0","4","3","1","0","0","0"
"10552153517","226272122","02/24/2019 10:48:15 PM","6","7","8","6","","","1","1","0","0","0","10","","","6","4","4","1","0","1","0","1","0","","","","","0","1","4","4","0","1","0","0"
"10552162224","226272122","02/24/2019 10:57:29 PM","10","1","4","1","","","0","0","0","0","0","7","","","1","3","2","5","1","0","0","0","0","","","","","1","0","2","2","0","0","1","0"
"10552162263","226272122","02/24/2019 10:57:31 PM","5","5","5","4","","","1","0","0","0","0","8","","","6","3","4","3","1","0","0","1","0","","","","","1","0","5","3","1","0","0","0"
"10552162473","226272122","02/24/2019 10:57:46 PM","6","6","8","5","","","0","0","0","0","1","5","","","7","3","4","3","1","0","0","1","0","","","","","1","0","4","3","1","0","0","0"
"10552162319","226272122","02/24/2019 10:57:35 PM","3","6","9","5","","","0","0","0","0","0","5","","","5","2","11","9","0","1","0","0","1","","","","","0","1","2","2","0","1","0","0"
"10552162558","226272122","02/24/2019 10:57:50 PM","3","1","3","5","","","0","0","0","0","0","11","","","6","3","5","5","1","0","0","1","0","","","","","1","0","5","3","1","0","0","0"
"10552136119","226272122","02/24/2019 10:29:26 PM","3","5","3","2","","","0","0","0","0","1","6","","","3","","","","0","0","1","0","0","","","","","1","0","5","4","1","0","0","0"
"10552162754","226272122","02/24/2019 10:58:02 PM","2","4","6","7","","","0","0","0","0","0","9","","","8","3","2","6","1","0","0","0","0","","","","","1","0","3","3","1","0","0","0"
"10552162734","226272122","02/24/2019 10:58:01 PM","1","1","1","10","","","1","0","0","0","0","11","","","1","2","4","5","1","0","0","1","0","","","","","1","0","7","1","1","0","0","0"
"10552172518","226272122","02/24/2019 11:08:41 PM","1","3","5","7","","","0","0","0","0","0","9","","","6","4","8","6","1","0","0","1","0","","","","","1","0","11","4","1","0","0","0"
"10552172744","226272122","02/24/2019 11:08:55 PM","5","5","4","8","","","0","0","0","0","0","11","","","5","5","3","7","1","0","0","0","1","","","","","1","0","3","5","1","0","0","0"
"10552172421","226272122","02/24/2019 11:08:36 PM","6","10","10","10","","","0","1","1","1","1","10","","","10","4","3","8","1","0","0","1","0","","","","","1","1","3","4","0","1","0","0"
"10552174655","226272122","02/24/2019 11:10:59 PM","7","4","5","6","","","0","0","0","0","1","6","","","4","4","5","9","1","0","0","0","1","","","","","1","0","5","4","1","0","0","0"
"10552172767","226272122","02/24/2019 11:08:56 PM","7","10","8","6","","","0","0","1","0","0","4","","","10","4","6","9","1","0","0","1","0","","","","","1","0","8","4","1","0","0","0"
"10552163063","226272122","02/24/2019 10:58:24 PM","6","5","6","5","","","0","1","0","0","0","6","","","6","3","8","7","1","0","0","1","0","","","","","1","0","7","3","1","0","0","0"
"10552186991","226272122","02/24/2019 11:23:39 PM","5","3","10","9","","","0","0","0","1","0","8","","","6","4","5","3","1","0","0","1","0","","","","","1","0","8","4","1","0","0","0"
"10552175144","226272122","02/24/2019 11:11:31 PM","1","1","1","4","","","0","1","1","0","1","5","","","6","4","3","5","1","0","0","0","0","","","","","1","0","3","4","1","0","0","0"
"10552175425","226271827","02/24/2019 11:11:47 PM","8","9","7","6","","","1","1","1","0","1","10","","","7","","","","0","0","1","1","0","","","","","1","0","6","2","1","0","0","0"
"10552218615","226272122","02/24/2019 11:57:15 PM","10","10","10","10","","","1","0","0","0","0","4","","","8","2","1","3","0","1","0","0","0","","","","","0","1","2","2","0","1","0","0"
"10552220799","226272122","02/24/2019 11:59:40 PM","10","7","10","8","","","0","1","0","1","0","3","","","9","2","5","4","1","0","0","1","0","","","","","1","0","7","3","1","0","0","0"
"10552232944","226272122","02/25/2019 12:13:09 AM","5","8","7","7","","","0","1","0","0","0","10","","","7","3","4","5","1","0","0","1","0","","","","","1","0","4","3","1","0","0","0"
"10552263134","226272122","02/25/2019 12:47:45 AM","10","5","10","5","","","0","0","0","0","0","8","","","10","4","2","3","1","0","0","0","0","","","","","1","0","2","4","1","0","0","0"
"10552276049","226272122","02/25/2019 01:03:14 AM","4","5","1","3","","","0","0","0","0","1","6","","","6","4","5","9","1","0","0","0","1","","","","","1","0","5","4","1","0","0","0"
"10552275417","226272122","02/25/2019 01:02:30 AM","10","7","6","6","","","0","0","0","0","1","7","","","7","4","4","8","1","0","0","0","0","","","","","1","0","4","4","1","0","0","0"
"10552276940","226272122","02/25/2019 01:04:09 AM","4","3","4","5","","","0","0","1","0","0","6","","","6","4","3","3","1","0","0","0","0","","","","","1","0","6","2","1","0","0","0"
"10552277571","226272122","02/25/2019 01:04:44 AM","9","10","10","10","","","1","1","0","0","0","5","","","10","5","3","9","1","0","0","1","0","","","","","1","0","3","5","1","0","0","0"
"10552248698","226272122","02/25/2019 12:31:24 AM","6","4","7","4","","","0","0","0","0","0","11","","","5","3","6","4","1","0","0","1","0","","","","","1","0","6","3","1","0","0","0"
"10552278012","226272122","02/25/2019 01:05:10 AM","6","8","5","3","","","0","0","0","0","1","1","","","9","4","4","9","1","0","0","1","0","","","","","1","0","5","4","1","0","0","0"
"10552277912","226272122","02/25/2019 01:05:04 AM","7","10","10","8","","","0","0","0","0","1","2","","","7","4","4","8","1","0","0","1","0","","","","","1","0","4","4","1","0","0","0"
"10552278866","226272122","02/25/2019 01:05:59 AM","6","6","8","6","","","1","0","0","0","0","5","","","9","4","4","9","1","0","0","0","0","","","","","1","0","9","3","1","0","0","0"
"10552285006","226272122","02/25/2019 01:11:51 AM","10","10","10","6","","","0","0","0","0","0","10","","","7","5","4","2","1","0","0","0","0","","","","","1","0","4","5","1","0","0","0"
"10552171689","226272122","02/24/2019 11:07:47 PM","3","8","6","5","","","0","0","1","0","1","6","","","6","4","6","9","1","0","0","1","0","","","","","1","0","7","4","1","0","0","0"
"10552289421","226272122","02/25/2019 01:16:22 AM","10","10","10","10","","","1","1","1","1","1","12","","","10","3","3","2","1","0","0","1","0","","","","","1","0","3","3","1","0","0","0"
"10552285110","226272122","02/25/2019 01:11:58 AM","7","6","6","3","","","1","0","0","0","0","11","","","5","4","6","9","1","0","0","1","0","","","","","1","0","6","4","1","0","0","0"
"10553068161","226271827","02/25/2019 09:42:03 AM","7","9","9","10","","","1","1","1","0","0","6","","","5","","","","0","0","1","0","0","","","","","1","0","5","2","1","0","0","0"
"10552888404","226270653","02/25/2019 08:30:11 AM","8","3","6","8","","","0","0","0","0","0","10","","","7","","","","0","0","1","0","0","","","","","0","1","8","2","0","1","0","0"
"10552788027","226270653","02/25/2019 07:38:59 AM","8","10","6","3","","","0","0","0","0","0","10","","","2","","","","0","0","1","1","0","","","","","1","0","6","4","1","0","0","0"
"10554131926","226270653","02/25/2019 04:12:59 PM","10","4","5","5","","","0","0","0","0","0","5","","","5","","","","0","0","1","0","1","","","","","0","1","5","5","0","1","0","0"
"10554412696","226271827","02/25/2019 06:20:31 PM","3","10","10","10","","","1","1","1","1","1","6","","","5","","","","0","0","1","0","0","","","","","1","0","11","2","1","0","0","0"
"10556299681","226271827","02/26/2019 12:11:38 PM","6","6","9","6","","","1","1","1","0","1","6","","","2","","","","0","0","1","1","0","","","","","0","1","8","5","0","1","0","0"
"10556471061","226270653","02/26/2019 01:12:37 PM","9","10","10","10","","","1","1","1","0","1","6","","","4","","","","0","0","1","0","0","","","","","1","0","4","3","1","0","0","0"
"10553293320","226271827","02/25/2019 11:01:57 AM","8","7","9","7","","","1","1","0","0","1","6","","","6","","","","0","0","1","1","0","","","","","1","0","11","3","1","0","0","0"
"10557422036","226271827","02/26/2019 08:13:24 PM","5","1","5","10","","","1","1","1","0","1","2","","","8","","","","0","0","1","1","0","","","","","0","1","10","3","0","1","0","0"
"10559914087","226270653","02/27/2019 06:21:42 PM","7","7","8","10","","","1","1","1","0","0","4","","","2","","","","0","0","1","1","0","","","","","1","0","4","3","1","0","0","0"
"10557533216","226271827","02/26/2019 09:22:05 PM","8","5","7","9","","","1","0","1","0","1","10","","","10","","","","0","0","1","0","0","","","","","1","0","5","2","1","0","0","0"
"10560220683","226270653","02/27/2019 09:44:22 PM","5","2","8","5","","","1","1","1","0","0","2","","","5","","","","0","0","1","0","0","","","","","1","0","11","2","1","0","0","0"
"10561908032","226270653","02/28/2019 01:29:05 PM","7","3","7","9","","","1","1","1","0","1","4","","","2","","","","0","0","1","1","0","","","","","1","0","10","3","1","0","0","0"
"10566273827","226271827","03/02/2019 04:46:17 PM","8","4","10","5","","","1","1","1","1","1","2","","","6","","","","0","0","1","1","0","","","","","0","1","8","3","0","1","0","0"
"6718483259","170687521","02/26/2018 12:45:55 AM","10","5","6","","6","3","0","0","0","0","0","5","","","","2","4","9","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718482996","170687521","02/26/2018 12:45:37 AM","5","5","6","","4","4","0","0","0","0","0","10","","","","4","11","7","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718486823","170687521","02/26/2018 12:50:10 AM","8","7","10","","5","2","0","0","0","0","0","10","","","","4","2","4","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"6718488671","170687521","02/26/2018 12:52:21 AM","6","3","7","","5","8","0","0","0","0","0","10","","","","3","4","9","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"6718488502","170687521","02/26/2018 12:52:10 AM","3","3","10","","10","4","1","1","0","0","1","6","","","","3","4","6","1","0","0","0","1","0","1","0","0","1","0","","","","","",""
"6718485272","170687521","02/26/2018 12:48:17 AM","8","8","8","","7","9","1","0","0","0","0","10","","","","5","4","5","1","0","0","1","0","0","1","0","0","1","0","","","","","",""
"6718492771","170687521","02/26/2018 12:57:01 AM","8","7","7","","7","6","0","0","0","1","0","10","","","","4","1","9","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718488793","170687521","02/26/2018 12:52:29 AM","4","7","2","","2","9","0","0","0","0","0","2","","","","5","8","3","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718494466","170687521","02/26/2018 12:58:52 AM","10","1","5","","3","10","0","0","0","0","0","10","","","","2","8","7","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718496332","170687521","02/26/2018 01:01:00 AM","4","5","5","","10","1","0","0","0","0","0","10","","","","2","1","7","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"10553709229","226271827","02/25/2019 01:28:49 PM","4","7","5","1","","","1","1","1","0","1","6","","","10","","","","0","0","1","0","0","","","","","0","1","6","2","0","1","0","0"
"6718499239","170687521","02/26/2018 01:04:12 AM","7","8","8","","7","4","0","0","0","0","1","10","","","","3","2","7","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718499941","170687521","02/26/2018 01:05:01 AM","1","1","1","","1","1","0","0","0","0","0","10","","","","4","3","2","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718504234","170687521","02/26/2018 01:09:53 AM","10","8","9","","2","6","0","0","0","1","0","5","","","","4","11","9","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718507222","170687521","02/26/2018 01:13:23 AM","7","9","7","","2","3","0","1","0","0","0","10","","","","5","6","9","1","0","0","0","0","0","1","0","0","1","0","","","","","",""
"6718508331","170687521","02/26/2018 01:14:38 AM","7","5","7","","7","9","0","0","1","0","0","5","","","","5","2","5","0","1","0","1","0","0","1","0","0","0","1","","","","","",""
"6718509725","170687521","02/26/2018 01:16:14 AM","10","3","8","","2","7","0","0","0","0","0","5","","","","5","3","3","1","0","0","0","1","0","0","1","0","1","0","","","","","",""
"6718506280","170687521","02/26/2018 01:12:17 AM","3","1","7","","1","10","0","0","0","0","0","4","","","","5","11","8","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718514015","170687521","02/26/2018 01:21:03 AM","7","7","7","","5","6","0","0","0","0","0","10","","","","5","4","8","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718514999","170687521","02/26/2018 01:22:02 AM","8","4","9","","1","10","0","0","0","0","0","6","","","","3","4","6","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718517892","170687521","02/26/2018 01:25:02 AM","10","5","8","","1","7","1","0","0","0","0","6","","","","2","11","3","1","0","0","0","0","1","0","0","0","1","0","","","","","",""
"6718514852","170687521","02/26/2018 01:21:54 AM","8","4","8","","3","9","0","1","1","0","1","11","","","","2","3","7","0","1","0","1","0","1","0","0","0","0","1","","","","","",""
"6718521501","170687521","02/26/2018 01:29:01 AM","3","1","10","","5","5","0","1","1","0","0","5","","","","3","3","1","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718521072","170687521","02/26/2018 01:28:33 AM","8","9","10","","5","4","0","0","0","0","0","5","","","","4","3","3","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718521796","170687521","02/26/2018 01:29:20 AM","10","9","10","","7","3","0","1","0","0","0","6","","","","3","4","5","0","1","0","1","0","1","0","0","0","0","1","","","","","",""
"6718523576","170687521","02/26/2018 01:31:14 AM","5","4","3","","3","6","0","0","0","0","0","1","","","","5","3","2","0","1","0","1","0","0","1","0","0","0","1","","","","","",""
"6718523741","170687521","02/26/2018 01:31:24 AM","2","1","8","","5","8","0","0","0","0","0","11","","","","5","2","5","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"6718529121","170687521","02/26/2018 01:37:26 AM","10","10","10","","10","8","0","0","0","0","1","10","","","","2","1","2","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718494633","170687521","02/26/2018 12:59:05 AM","6","4","6","","9","8","0","0","0","0","1","7","","","","3","10","5","0","1","0","1","0","0","0","1","0","0","1","","","","","",""
"6718534169","170687521","02/26/2018 01:43:15 AM","7","6","7","","5","8","0","0","0","0","0","11","","","","4","11","1","0","1","0","1","0","0","0","1","0","0","1","","","","","",""
"6718537975","170687470","02/26/2018 01:47:42 AM","8","3","10","","8","10","0","0","0","0","1","6","","","","","","","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"6718531448","170687521","02/26/2018 01:40:04 AM","6","4","5","","5","7","0","0","0","0","0","11","","","","2","5","7","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718532937","170687521","02/26/2018 01:41:49 AM","7","5","5","","6","6","0","0","0","1","0","10","","","","2","4","8","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718539389","170687521","02/26/2018 01:49:21 AM","8","7","2","","9","6","0","0","0","0","0","4","","","","4","11","9","0","1","0","0","0","1","0","0","0","0","1","","","","","",""
"6718542627","170687521","02/26/2018 01:53:02 AM","2","3","4","","1","10","0","0","0","0","0","11","","","","5","8","9","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718541332","170687521","02/26/2018 01:51:35 AM","5","5","7","","2","8","0","0","0","0","0","2","","","","5","3","3","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718542958","170687521","02/26/2018 01:53:27 AM","6","10","1","","1","10","0","0","0","0","0","7","","","","5","3","5","1","0","0","0","0","0","1","0","0","1","0","","","","","",""
"6718543559","170687521","02/26/2018 01:54:08 AM","10","1","6","","6","10","0","0","0","0","0","10","","","","5","2","5","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718551379","170687521","02/26/2018 02:02:56 AM","9","5","6","","5","7","0","1","1","0","0","10","","","","3","1","4","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718552910","170687521","02/26/2018 02:04:41 AM","8","9","9","","8","8","0","0","0","0","1","10","","","","4","4","9","1","0","0","0","0","0","1","0","0","1","0","","","","","",""
"6718556792","170687521","02/26/2018 02:08:52 AM","6","10","8","","5","7","0","0","0","0","1","10","","","","4","8","9","0","1","0","1","0","0","1","0","0","0","1","","","","","",""
"6718559001","170687521","02/26/2018 02:11:14 AM","1","3","1","","7","2","0","0","1","0","0","5","","","","2","1","2","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"6718559058","170687521","02/26/2018 02:11:46 AM","5","4","9","","6","1","0","0","0","0","1","5","","","","3","3","6","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718559539","170687521","02/26/2018 02:11:46 AM","8","5","5","","4","6","0","0","0","0","0","10","","","","4","5","9","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718544920","170687521","02/26/2018 01:55:37 AM","5","5","7","","3","8","0","0","0","0","0","10","","","","4","4","9","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718545742","170687521","02/26/2018 01:56:33 AM","2","1","1","","5","9","0","0","0","0","0","6","","","","4","9","4","1","0","0","0","1","0","1","0","0","1","0","","","","","",""
"6718564310","170687521","02/26/2018 02:16:54 AM","6","4","7","","5","7","0","0","0","0","0","8","","","","5","11","9","1","0","0","0","1","0","1","0","0","1","0","","","","","",""
"6718562037","170687521","02/26/2018 02:14:28 AM","7","10","5","","4","10","0","0","0","0","1","8","","","","2","1","2","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718565855","170687521","02/26/2018 02:18:36 AM","8","8","7","","1","9","0","0","0","0","0","9","","","","5","3","8","1","0","0","0","1","0","1","0","0","1","0","","","","","",""
"6718561322","170687521","02/26/2018 02:13:39 AM","8","8","9","","6","6","1","0","0","0","0","11","","","","5","3","2","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718570298","170687521","02/26/2018 02:23:50 AM","10","7","9","","1","5","0","0","0","0","0","10","","","","5","11","9","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"6718571848","170687521","02/26/2018 02:25:11 AM","10","5","5","","5","3","0","0","0","0","1","5","","","","2","2","9","0","1","0","0","0","1","0","0","0","0","1","","","","","",""
"6718560432","170687521","02/26/2018 02:12:44 AM","8","4","8","","5","9","0","0","0","0","0","5","","","","3","3","1","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718575635","170687521","02/26/2018 02:29:12 AM","10","1","10","","6","1","0","0","1","0","0","4","","","","4","2","6","0","1","0","1","0","0","1","0","0","0","1","","","","","",""
"6718586427","170687521","02/26/2018 02:40:05 AM","8","8","7","","7","9","1","0","0","0","0","8","","","","4","7","3","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718572206","170687521","02/26/2018 02:25:31 AM","7","7","7","","6","6","1","0","0","0","0","2","","","","2","2","5","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"6718603927","170687521","02/26/2018 02:57:33 AM","5","6","6","","4","7","0","0","0","0","1","7","","","","4","4","9","0","1","0","1","0","0","1","0","0","0","1","","","","","",""
"6718598581","170687521","02/26/2018 02:52:13 AM","6","7","9","","7","9","0","0","1","0","0","7","","","","4","6","9","0","1","0","1","0","0","1","0","0","0","1","","","","","",""
"6718575649","170687521","02/26/2018 02:29:13 AM","8","7","6","","6","6","0","0","1","0","0","10","","","","3","2","5","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
